-0.497267, -1.12986, -0.69512, 0.157742, -0.293911, -0.877413
-0.48901, -1.1044, -0.650809, 0.201906, -0.285854, -0.846622
-0.480627, -1.07845, -0.6013, 0.251137, -0.277633, -0.815024
-0.472068, -1.05195, -0.543661, 0.30793, -0.26918, -0.782464
-0.463269, -1.02487, -0.47223, 0.37708, -0.260395, -0.748846
-0.454284, -0.997176, -0.370883, 0.474346, -0.251346, -0.714117
-0.444969, -0.9687, -0.292985, 0.546493, -0.241827, -0.677906
-0.435231, -0.939441, -0.212724, 0.616913, -0.231668, -0.640109
-0.425031, -0.909337, -0.134391, 0.681153, -0.220775, -0.600512
-0.414387, -0.878252, -0.0631079, 0.735459, -0.209138, -0.558745
-0.40325, -0.846254, -0.00124605, 0.778396, -0.196605, -0.514732
-0.391657, -0.813253, 0.0495168, 0.810429, -0.183158, -0.468084
-0.379486, -0.779189, 0.0908067, 0.832364, -0.16847, -0.41831
-0.366799, -0.743917, 0.122696, 0.846544, -0.152498, -0.364646
-0.299041, -0.707978, 0.181279, 0.767361, -0.00955323, -0.328372
-0.286044, -0.668789, 0.191462, 0.791358, 0.00373637, -0.260051
-0.272172, -0.627766, 0.200453, 0.806013, 0.0197311, -0.18072
-0.257274, -0.5845, 0.208109, 0.812966, 0.0403295, -0.0818608
-0.167987, -0.547009, 0.268729, 0.72327, 0.180377, -0.0891831
-0.152479, -0.49603, 0.261854, 0.741754, 0.192073, 0.0817657
-0.070141, -0.468779, 0.312707, 0.669687, 0.29365, 0.0480307
0.0323276, -0.436804, 0.373104, 0.583376, 0.393783, 0.0124529
0.045277, -0.367661, 0.344763, 0.623635, 0.374048, 0.117414
0.217571, -0.333773, 0.408804, 0.531105, 0.465316, 0.0641406
0.221893, -0.237325, 0.374752, 0.575522, 0.433947, 0.166558
0.329097, -0.235539, 0.443926, 0.475063, 0.516778, 0.100597
0.244977, -0.190851, 0.364367, 0.403285, 0.412904, 0.0817002
0.351747, -0.200452, 0.483003, 0.267913, 0.502101, 0.0249841
0.260598, -0.162649, 0.385511, 0.224263, 0.396452, 0.0201736
0.366205, -0.181181, 0.465007, 0.15334, 0.489656, -0.0306081
0.270512, -0.147562, 0.362099, 0.127749, 0.38353, -0.025482
0.374764, -0.172402, 0.448543, 0.0651186, 0.479279, -0.0724928
0.2761, -0.140755, 0.343141, 0.0549966, 0.373238, -0.0600029
0.378932, -0.170029, 0.433905, -0.000863933, 0.470531, -0.104728
0.278485, -0.138901, 0.327736, 0.00108026, 0.364951, -0.0866584
0.379731, -0.171545, 0.420687, -0.0500593, 0.462865, -0.130351
0.278297, -0.140331, 0.314654, -0.0393171, 0.357959, -0.108195
0.377817, -0.175436, 0.408384, -0.0872768, 0.455858, -0.151491
0.275758, -0.143996, 0.302785, -0.070263, 0.351739, -0.126438
0.373503, -0.180896, 0.396405, -0.116172, 0.449194, -0.169716
0.271231, -0.149051, 0.291428, -0.0946267, 0.34598, -0.142492
0.366843, -0.187351, 0.384053, -0.139232, 0.442504, -0.186069
0.465175, -0.228399, 0.479346, -0.186677, 0.539524, -0.231639
0.365837, -0.195934, 0.37849, -0.159585, 0.380375, -0.183538
0.462859, -0.238374, 0.473224, -0.206623, 0.476664, -0.228213
0.364959, -0.205683, 0.374138, -0.177812, 0.378772, -0.197289
0.460659, -0.248982, 0.46809, -0.224444, 0.474058, -0.242325
0.290309, -0.190837, 0.296114, -0.171298, 0.31102, -0.188844
0.430584, -0.254633, 0.433119, -0.237294, 0.462656, -0.259946
0.261305, -0.19467, 0.262303, -0.180532, 0.31727, -0.209468
0.375884, -0.247068, 0.374193, -0.233566, 0.46012, -0.276674
0.27918, -0.212076, 0.276683, -0.199847, 0.333797, -0.231089
0.392083, -0.264804, 0.386239, -0.252393, 0.474684, -0.298001
0.244295, -0.210337, 0.231011, -0.197068, 0.368414, -0.258522
0.338238, -0.254668, 0.320375, -0.239903, 0.519439, -0.331741
0.171076, -0.192477, 0.223842, -0.204959, 0.434316, -0.299255
0.244921, -0.227366, 0.306328, -0.244993, 0.527013, -0.345207
0.330481, -0.268547, 0.407324, -0.294951, 0.622173, -0.393543
0.192951, -0.21648, 0.303729, -0.256028, 0.559874, -0.369171
0.264656, -0.251148, 0.39722, -0.302658, 0.654709, -0.418572
0.100059, -0.188898, 0.30011, -0.265792, 0.598492, -0.396391
0.158052, -0.216871, 0.387009, -0.309523, 0.693015, -0.446846
0.0593681, -0.179773, 0.295451, -0.274488, 0.642129, -0.426573
0.111843, -0.205327, 0.376309, -0.315565, 0.736191, -0.478026
0.0124699, -0.168271, 0.28939, -0.28214, 0.689905, -0.459406
0.0601011, -0.191621, 0.36476, -0.320757, 0.78325, -0.511669
-0.0399667, -0.154651, 0.28184, -0.288769, 0.740949, -0.494481
0.0034436, -0.176037, 0.35221, -0.325128, 0.833152, -0.547338
-0.0971719, -0.139274, 0.272699, -0.294409, 0.794278, -0.531385
-0.057398, -0.158926, 0.338578, -0.328701, 0.884811, -0.584483
-0.158213, -0.122522, 0.261908, -0.299058, 0.848869, -0.569582
-0.121589, -0.140651, 0.323673, -0.331439, 0.93712, -0.622571
-0.222071, -0.104803, 0.249518, -0.302759, 0.903717, -0.60858
-0.319026, -0.0708907, 0.164249, -0.270136, 0.869737, -0.594443
-0.286339, -0.086363, 0.218968, -0.297426, 0.956635, -0.643015
-0.380942, -0.0539028, 0.133573, -0.264927, 0.924879, -0.629749
-0.467462, -0.0249476, 0.0289713, -0.225583, 0.892653, -0.616374
-0.436944, -0.0385574, 0.0777941, -0.248153, 0.975357, -0.656342
-0.520258, -0.0114088, -0.0366789, -0.205593, 0.944972, -0.643794
-0.593234, 0.0116516, -0.205662, -0.143587, 0.914194, -0.631163
-0.564161, -0.00061497, -0.165817, -0.160623, 0.990683, -0.661967
-0.634964, 0.0210908, -0.266182, -0.12453, 0.961408, -0.650102
-0.606004, 0.00926594, -0.227355, -0.140511, 1.0268, -0.672386
-0.674883, 0.0297966, -0.328429, -0.104926, 0.998662, -0.661166
-0.624875, 0.0567793, -0.270687, -0.0517882, 0.980819, -0.611805
-0.696353, 0.0674642, -0.375055, -0.0275353, 0.951821, -0.601006
-0.646317, 0.0936167, -0.313647, 0.0228486, 0.933845, -0.548458
-0.592748, 0.122285, -0.242049, 0.0829657, 0.914833, -0.492912
-0.6772, 0.11963, -0.348881, 0.0868212, 0.884276, -0.483231
-0.624747, 0.147086, -0.273901, 0.144257, 0.865014, -0.42308
-0.708906, 0.13996, -0.380731, 0.139881, 0.833424, -0.414074
-0.657853, 0.166329, -0.304099, 0.194453, 0.813859, -0.348063
-0.741553, 0.155959, -0.410395, 0.183525, 0.781164, -0.339885
-0.692051, 0.181362, -0.333522, 0.2353, 0.76118, -0.266069
-0.775116, 0.168614, -0.439058, 0.219257, 0.727295, -0.258927
-0.659296, 0.134636, -0.274824, 0.145588, 0.621805, -0.172837
-0.751262, 0.132875, -0.378722, 0.143152, 0.584382, -0.166379
-0.704629, 0.159713, -0.309224, 0.200066, 0.570681, -0.0567018
-0.794684, 0.153594, -0.412838, 0.191345, 0.531824, -0.0524605
-0.749514, 0.178989, -0.342356, 0.245401, 0.518088, 0.102029
