1.398, 4.42535, 0.410885, 1.45632, 4.66709, 1.13262, 3.35123, 1.87301, 5.51991, 0.47352, 0.96191, 2.19345, 5.74459, 3.14829, 5.05513, 4.30192, 5.24712, 1.78217, 5.64001, 0.207037, 5.55238, 3.74625, 6.00569, 0.317362, 5.66018, 2.14299, 3.10199, 3.37159, 0.753778, 1.14341
1.81042, 4.06205, 0.430138, 1.52818, 4.63361, 1.17312, 3.31267, 1.93469, 5.49105, 0.506038, 0.975911, 2.29227, 5.69344, 3.17206, 4.98534, 4.31903, 5.20706, 1.81688, 5.61283, 0.238523, 5.49426, 3.76638, 5.97766, 0.34665, 5.61776, 2.17282, 3.01757, 3.45081, 0.764576, 1.21216
1.86521, 4.107, 0.452702, 1.5555, 4.62894, 1.21558, 3.32249, 1.98431, 5.48213, 0.541264, 1.00348, 2.32466, 5.66064, 3.22913, 4.92115, 4.43162, 5.19466, 1.86352, 5.60407, 0.271903, 5.44879, 3.83667, 5.96678, 0.379391, 5.59888, 2.22002, 3.0496, 3.52318, 0.784757, 1.24094
1.91982, 4.15176, 0.474729, 1.58217, 4.62436, 1.25716, 3.33216, 2.03308, 5.47342, 0.575661, 1.03047, 2.35636, 5.62807, 3.28576, 4.85113, 4.5534, 5.18247, 1.90929, 5.59552, 0.304475, 5.40288, 3.90752, 5.95617, 0.411341, 5.58031, 2.26643, 3.0818, 3.59583, 0.804455, 1.26902
2.10697, 4.08697, 0.634129, 1.61573, 4.54149, 1.30461, 3.21627, 2.11822, 5.40795, 0.61518, 1.21483, 2.36401, 5.5382, 3.2877, 4.75065, 4.52041, 5.09595, 1.94034, 5.53404, 0.344032, 5.30877, 3.89566, 5.89568, 0.446402, 5.496, 2.28732, 3.33941, 3.49886, 0.971965, 1.31736
1.99435, 4.22005, 0.64428, 1.66746, 4.51832, 1.33408, 3.18953, 2.1636, 5.38797, 0.638698, 1.21746, 2.43402, 5.50135, 3.3064, 4.69701, 4.53484, 5.06791, 1.9661, 5.51523, 0.366735, 5.26601, 3.91217, 5.87624, 0.467588, 5.4661, 2.30975, 3.28529, 3.54797, 0.976602, 1.36624
2.04671, 4.25435, 0.667069, 1.69097, 4.52189, 1.37595, 3.20806, 2.20708, 5.38497, 0.675188, 1.24524, 2.46158, 5.49003, 3.37741, 4.69724, 4.66387, 5.06652, 2.01486, 5.51174, 0.401344, 5.25817, 4.00364, 5.87048, 0.502259, 5.4594, 2.36228, 3.32048, 3.60893, 0.99755, 1.39133
1.90178, 4.40514, 0.676603, 1.74089, 4.49963, 1.40393, 3.18184, 2.25049, 5.36591, 0.697468, 1.24704, 2.53033, 5.45451, 3.39489, 4.645, 4.676, 5.03958, 2.03926, 5.49382, 0.422845, 5.2168, 4.01869, 5.85197, 0.522314, 5.43069, 2.38348, 3.26656, 3.65541, 1.00177, 1.43832
2.25355, 4.04266, 0.692629, 1.8045, 4.47041, 1.4399, 3.14628, 2.30957, 5.3413, 0.725624, 1.25712, 2.62303, 5.40789, 3.41536, 4.57654, 4.68628, 5.00404, 2.07005, 5.47078, 0.449973, 5.16256, 4.03505, 5.8282, 0.547492, 5.39299, 2.40972, 3.18149, 3.71891, 1.01025, 1.49879
2.16744, 4.14171, 0.701872, 1.85322, 4.44911, 1.46667, 3.12066, 2.35187, 5.32316, 0.746818, 1.25855, 2.69283, 5.37379, 3.43215, 4.5255, 4.6982, 4.97825, 2.09341, 5.45375, 0.470406, 5.12265, 4.0496, 5.81062, 0.566541, 5.36553, 2.43, 3.12665, 3.76616, 1.01429, 1.54439
