1.53546, 0.316415
1.41669, 0.409918
0.752607, 0.932732
0.808344, 0.86069
0.883337, 0.763759
1.04048, 0.560642
1.08677, 0.500811
1.12944, 0.445661
1.08844, 0.504732
1.12994, 0.45022
1.08954, 0.507688
1.12999, 0.453929
1.09028, 0.50992
1.12977, 0.45699
1.09077, 0.511602
1.12937, 0.45955
1.09111, 0.512863
1.12886, 0.461719
1.09135, 0.513799
1.12831, 0.46358
1.09155, 0.514481
1.12772, 0.465195
1.09171, 0.514964
1.12713, 0.466612
1.09186, 0.51529
1.12655, 0.467868
1.092, 0.51549
1.12599, 0.468992
1.09215, 0.515591
1.12544, 0.470006
1.0923, 0.515612
1.12492, 0.470929
1.09246, 0.515569
1.12442, 0.471774
1.09263, 0.515473
1.12393, 0.472554
1.09281, 0.515337
1.12348, 0.473277
1.09299, 0.515166
1.12304, 0.473952
1.09318, 0.514969
1.12262, 0.474585
1.09338, 0.51475
1.12222, 0.475181
1.09358, 0.514514
1.12183, 0.475744
1.09378, 0.514264
1.12146, 0.476279
1.09399, 0.514004
1.12111, 0.476788
1.0942, 0.513736
1.12077, 0.477274
1.09441, 0.513462
1.12044, 0.477739
1.09463, 0.513184
1.12012, 0.478185
1.09484, 0.512903
1.11982, 0.478615
1.09505, 0.512621
1.11952, 0.479028
1.09526, 0.512338
1.11924, 0.479427
1.09547, 0.512056
1.11896, 0.479812
1.09568, 0.511774
1.11869, 0.480185
1.09589, 0.511494
1.11843, 0.480546
1.09609, 0.511217
1.11818, 0.480896
1.09629, 0.510941
1.11793, 0.481236
1.09649, 0.510669
1.11769, 0.481566
1.09669, 0.5104
1.11746, 0.481887
1.09688, 0.510134
1.11723, 0.482199
1.09708, 0.509872
1.11701, 0.482503
1.09727, 0.509613
1.1168, 0.482799
1.09745, 0.509358
1.11659, 0.483088
1.09764, 0.509107
1.11638, 0.483369
1.09782, 0.508861
1.11618, 0.483643
1.09799, 0.508618
1.11599, 0.483911
1.09817, 0.508379
1.1158, 0.484172
1.09834, 0.508144
1.11561, 0.484427
1.09851, 0.507913
1.11543, 0.484676
1.09867, 0.507686
1.11526, 0.484919
1.09883, 0.507464
1.11508, 0.485157
1.09899, 0.507245
1.11491, 0.485389
1.09915, 0.507031
1.11475, 0.485616
1.0993, 0.50682
1.11459, 0.485838
1.09946, 0.506613
1.11443, 0.486055
1.0996, 0.50641
1.11427, 0.486268
1.09975, 0.506211
1.11412, 0.486475
1.09989, 0.506016
1.11398, 0.486678
1.10003, 0.505824
1.11383, 0.486877
1.10017, 0.505636
1.11369, 0.487071
1.1003, 0.505452
