2.16949, 1.10575, 1.02676, 3.0349, 2.14033, 2.5886, 3.27977, 0.526635, 2.40624, 1.84627
2.46155, 0.859066, 1.09688, 2.95145, 2.21446, 2.44668, 2.7265, 1.02867, 2.54437, 1.62967
2.33787, 0.988565, 1.4332, 2.70211, 1.84363, 2.44628, 2.59379, 1.13568, 2.33979, 1.73419
2.28625, 1.0493, 1.15166, 2.85145, 1.69595, 2.52855, 2.538, 1.18976, 2.26146, 1.79568
2.48845, 1.0328, 1.20277, 2.81162, 1.76034, 2.47494, 2.83114, 1.12147, 2.38777, 1.71521
2.50084, 1.12428, 1.33628, 2.84787, 1.92658, 2.59906, 2.82913, 1.21964, 2.42496, 1.85715
2.45006, 1.176, 0.9459, 3.01448, 1.78549, 2.6589, 2.77709, 1.26332, 2.34999, 1.90888
2.46521, 1.26868, 1.05486, 3.02794, 1.99218, 2.77915, 2.77763, 1.36422, 2.4019, 2.06695
2.59417, 1.11278, 1.09185, 2.98194, 2.02761, 2.71116, 2.97927, 1.1511, 2.45765, 1.96427
2.4779, 1.20754, 1.43355, 2.77562, 1.66481, 2.66235, 2.87232, 1.2214, 2.24963, 2.02957
