2.14398, 1.91951, 1.51774, 2.57602, 1.71345, 0.962412, 1.72961, 0.955076
2.05323, 1.97463, 1.27813, 2.66141, 1.66657, 1.03497, 1.68279, 1.02691
1.97773, 1.98384, 1.3009, 2.58719, 1.65036, 1.11702, 1.66596, 1.10635
1.88256, 2.04388, 0.933185, 2.74575, 1.60127, 1.19073, 1.61711, 1.1792
2.11374, 2.21077, 1.04437, 2.74112, 1.66686, 1.2752, 1.68183, 1.26439
2.1022, 2.12383, 1.06283, 2.67881, 1.68724, 1.05641, 1.69996, 1.04068
2.03404, 2.1155, 1.09999, 2.62061, 1.67038, 1.13211, 1.6833, 1.11253
1.9699, 2.10766, 1.13612, 2.56403, 1.64921, 1.22715, 1.66303, 1.19996
1.96389, 2.02194, 1.15349, 2.50184, 1.67212, 1.00788, 1.68429, 0.966475
2.17942, 2.19965, 1.26686, 2.51379, 1.71853, 1.07946, 1.72872, 1.0375
2.10052, 2.23407, 0.982759, 2.66576, 1.67943, 1.13623, 1.69079, 1.09333
2.04371, 2.21722, 1.01896, 2.61942, 1.65966, 1.22083, 1.67383, 1.16551
2.03665, 2.14663, 1.03572, 2.56703, 1.67851, 1.02374, 1.69143, 0.940141
1.98341, 2.13724, 1.07136, 2.52397, 1.6668, 1.08029, 1.68195, 0.986803
1.93373, 2.12848, 1.10545, 2.48278, 1.65341, 1.14496, 1.67176, 1.03698
2.15196, 2.27329, 1.19566, 2.49305, 1.69789, 1.20683, 1.71155, 1.09724
2.08286, 2.30097, 0.915599, 2.66404, 1.66192, 1.25632, 1.67856, 1.14493
2.0372, 2.28209, 1.0014, 2.56786, 1.6271, 1.39731, 1.66142, 1.21788
2.03186, 2.22534, 1.01618, 2.52353, 1.64196, 1.27732, 1.67695, 1.0526
1.98862, 2.21162, 1.04803, 2.48979, 1.63173, 1.32222, 1.6662, 1.10345
1.98444, 2.15583, 1.06216, 2.44624, 1.64709, 1.19543, 1.68162, 0.890464
1.9444, 2.14735, 1.09211, 2.41663, 1.62909, 1.28038, 1.67539, 0.923995
2.13385, 2.27028, 1.16327, 2.4275, 1.67049, 1.33171, 1.70419, 0.970795
2.0775, 2.29319, 0.957122, 2.57695, 1.63829, 1.37375, 1.68011, 1.00818
2.04054, 2.27824, 0.98482, 2.54811, 1.6284, 1.41255, 1.67212, 1.04708
2.03615, 2.23231, 0.997137, 2.51217, 1.64004, 1.31762, 1.68316, 0.816667
2.0012, 2.22088, 1.02378, 2.48574, 1.63135, 1.35416, 1.67867, 0.842186
1.968, 2.21002, 1.04936, 2.46036, 1.6229, 1.38973, 1.67413, 0.867987
1.93662, 2.19976, 1.07378, 2.43613, 1.61471, 1.42415, 1.66953, 0.894144
2.10709, 2.29834, 1.13065, 2.44406, 1.6536, 1.46684, 1.6922, 0.931419
2.0602, 2.31693, 0.934671, 2.58808, 1.6243, 1.50243, 1.6734, 0.961469
2.05637, 2.27954, 0.945076, 2.559, 1.63295, 1.43195, 1.6978, 0.831764
2.0275, 2.26811, 0.967438, 2.53702, 1.62484, 1.46194, 1.69369, 0.85338
1.99983, 2.25716, 0.989153, 2.51567, 1.61706, 1.4907, 1.68955, 0.875114
1.9734, 2.24669, 1.01016, 2.49502, 1.60963, 1.51817, 1.68539, 0.897008
1.97109, 2.21202, 1.01941, 2.46778, 1.6177, 1.45708, 1.71332, 0.769156
1.94644, 2.20391, 1.03927, 2.44906, 1.61095, 1.48346, 1.70997, 0.786519
1.98842, 2.18952, 1.06478, 2.42054, 1.63212, 1.41921, 1.69389, 0.884661
1.96469, 2.183, 1.08291, 2.40366, 1.6255, 1.44432, 1.69004, 0.904319
1.92823, 2.2015, 0.932285, 2.53145, 1.60372, 1.47178, 1.67605, 0.927014
2.04766, 2.2696, 0.969222, 2.53426, 1.63295, 1.50234, 1.69274, 0.954103
2.04485, 2.24127, 0.97698, 2.51216, 1.63904, 1.45029, 1.70988, 0.855981
2.02335, 2.23402, 0.99372, 2.49624, 1.63271, 1.47218, 1.70652, 0.872444
2.00271, 2.22705, 1.00989, 2.48085, 1.62664, 1.49321, 1.70316, 0.888875
1.98294, 2.22038, 1.02548, 2.46602, 1.62081, 1.51337, 1.69981, 0.90529
1.98108, 2.19444, 1.03236, 2.44561, 1.62647, 1.46798, 1.71865, 0.810853
1.96262, 2.18912, 1.04701, 2.43214, 1.62115, 1.48726, 1.71589, 0.8244
1.94501, 2.18404, 1.06107, 2.41921, 1.61604, 1.50577, 1.71315, 0.837824
2.03924, 2.24094, 1.09251, 2.42388, 1.63985, 1.53022, 1.725, 0.858775
2.02192, 2.23505, 1.10482, 2.41147, 1.63423, 1.54695, 1.72212, 0.872033
1.99593, 2.24692, 1.00176, 2.49493, 1.61708, 1.56699, 1.71226, 0.887881
1.9943, 2.22566, 1.00749, 2.47824, 1.62153, 1.53139, 1.7289, 0.805461
1.98936, 2.18699, 1.01818, 2.4501, 1.63095, 1.46173, 1.71807, 0.907625
1.97431, 2.18293, 1.03021, 2.43926, 1.62657, 1.47734, 1.71524, 0.920413
1.97291, 2.16276, 1.03553, 2.42355, 1.63097, 1.44128, 1.72769, 0.849368
1.95887, 2.15953, 1.04681, 2.41368, 1.62695, 1.45611, 1.72532, 0.860234
2.03102, 2.20609, 1.07115, 2.41734, 1.64466, 1.47525, 1.73476, 0.876906
2.01735, 2.20222, 1.08122, 2.40789, 1.6404, 1.4889, 1.73232, 0.887548
1.9973, 2.21181, 0.994677, 2.48095, 1.62767, 1.50431, 1.72448, 0.899961
1.98477, 2.2079, 1.00473, 2.47169, 1.62391, 1.51697, 1.72212, 0.910432
1.98356, 2.19136, 1.00916, 2.45886, 1.62742, 1.48833, 1.7328, 0.849761
1.97184, 2.18807, 1.01863, 2.45032, 1.62395, 1.50038, 1.73079, 0.858793
1.96058, 2.1849, 1.02777, 2.44208, 1.62061, 1.51198, 1.72881, 0.867689
1.94977, 2.18187, 1.03658, 2.43413, 1.61739, 1.52315, 1.72687, 0.87645
2.00815, 2.21748, 1.05558, 2.43675, 1.6323, 1.53825, 1.73437, 0.889612
2.00697, 2.20339, 1.05929, 2.42542, 1.6351, 1.5142, 1.74435, 0.83454
1.99674, 2.20041, 1.06706, 2.41819, 1.63189, 1.52433, 1.74263, 0.842073
1.98689, 2.19754, 1.07454, 2.41123, 1.62881, 1.53407, 1.74093, 0.849469
1.97741, 2.19478, 1.08174, 2.40453, 1.62584, 1.54346, 1.73927, 0.856731
1.98646, 2.1931, 1.07404, 2.40906, 1.62965, 1.52897, 1.73535, 0.883727
1.98554, 2.1808, 1.07724, 2.39917, 1.63212, 1.50811, 1.74424, 0.835761
1.97197, 2.18761, 1.02036, 2.44822, 1.62339, 1.5186, 1.73914, 0.843955
1.96367, 2.18529, 1.0271, 2.44215, 1.62089, 1.52703, 1.7377, 0.850337
1.95567, 2.18305, 1.03361, 2.43629, 1.61848, 1.53516, 1.73628, 0.856593
1.96874, 2.17783, 1.04211, 2.42691, 1.62571, 1.51522, 1.73009, 0.889947
1.96803, 2.16715, 1.04491, 2.41855, 1.62792, 1.49704, 1.73754, 0.849574
1.96067, 2.16538, 1.0508, 2.41336, 1.62569, 1.50462, 1.73625, 0.855278
1.99952, 2.19022, 1.06368, 2.4153, 1.63554, 1.51483, 1.74118, 0.864106
1.99244, 2.1883, 1.06907, 2.41036, 1.63331, 1.52185, 1.73991, 0.869585
1.9856, 2.18646, 1.07427, 2.4056, 1.63116, 1.52863, 1.73867, 0.87495
1.97525, 2.19162, 1.02928, 2.44414, 1.6244, 1.53665, 1.73468, 0.881261
1.97464, 2.1828, 1.03161, 2.43725, 1.62619, 1.52187, 1.74116, 0.846789
1.96849, 2.18115, 1.03654, 2.43282, 1.62431, 1.52807, 1.74008, 0.85151
1.96256, 2.17955, 1.04131, 2.42853, 1.62249, 1.53405, 1.73903, 0.856126
1.97229, 2.17587, 1.0476, 2.42159, 1.62779, 1.51934, 1.73448, 0.880744
1.96668, 2.17443, 1.05205, 2.4176, 1.62606, 1.52501, 1.73343, 0.885309
1.96617, 2.16677, 1.05405, 2.41159, 1.62761, 1.51215, 1.73887, 0.856019
1.96092, 2.1655, 1.05822, 2.40789, 1.626, 1.51751, 1.73793, 0.860137
1.98874, 2.1833, 1.06748, 2.40932, 1.63314, 1.52484, 1.74147, 0.86647
1.98371, 2.18197, 1.07133, 2.40582, 1.63155, 1.52982, 1.74055, 0.870403
1.97609, 2.1858, 1.03774, 2.43471, 1.62656, 1.53573, 1.73762, 0.875047
1.97141, 2.18452, 1.04147, 2.43134, 1.6251, 1.54039, 1.73675, 0.878808
1.97098, 2.17818, 1.04313, 2.42637, 1.62637, 1.52986, 1.74143, 0.853944
1.96659, 2.17703, 1.04663, 2.42323, 1.62501, 1.53426, 1.74065, 0.857358
1.96235, 2.17592, 1.05001, 2.42019, 1.6237, 1.53852, 1.73988, 0.860689
1.96922, 2.17322, 1.05453, 2.41519, 1.62749, 1.52803, 1.73661, 0.878398
1.96884, 2.16758, 1.05601, 2.41075, 1.62862, 1.51857, 1.74077, 0.85637
1.96496, 2.16664, 1.05908, 2.40802, 1.62741, 1.52251, 1.74007, 0.859405
1.98578, 2.17999, 1.06591, 2.40908, 1.63271, 1.52792, 1.74268, 0.864079
1.98208, 2.17904, 1.06875, 2.4065, 1.63154, 1.53159, 1.742, 0.866966
