2.05556, 1.71218, 2.16094, 1.51084, 2.16053, 1.51151
2.06577, 1.6961, 2.16804, 1.5013, 2.16765, 1.50195
2.07574, 1.68037, 2.17485, 1.49216, 2.17447, 1.49278
2.08548, 1.66503, 2.18137, 1.4834, 2.18101, 1.48399
2.09496, 1.65009, 2.18762, 1.47502, 2.18727, 1.47558
2.10418, 1.63556, 2.19359, 1.46699, 2.19326, 1.46754
2.11314, 1.62145, 2.1993, 1.45933, 2.19898, 1.45984
2.12181, 1.60778, 2.20476, 1.452, 2.20445, 1.45249
2.13021, 1.59454, 2.20997, 1.445, 2.20968, 1.44547
2.13833, 1.58176, 2.21494, 1.43832, 2.21466, 1.43877
2.14616, 1.56941, 2.21969, 1.43195, 2.21942, 1.43238
2.15371, 1.55752, 2.22421, 1.42587, 2.22396, 1.42628
2.16098, 1.54606, 2.22853, 1.42008, 2.22829, 1.42047
2.16797, 1.53505, 2.23264, 1.41455, 2.23241, 1.41493
2.17468, 1.52446, 2.23656, 1.40929, 2.23634, 1.40965
2.18113, 1.51431, 2.24029, 1.40428, 2.24008, 1.40462
2.18731, 1.50456, 2.24384, 1.39951, 2.24365, 1.39983
2.19323, 1.49523, 2.24723, 1.39496, 2.24704, 1.39527
2.1479, 1.50883, 2.20613, 1.40973, 2.20592, 1.41003
2.15559, 1.49942, 2.21133, 1.40473, 2.21113, 1.40501
2.10663, 1.51331, 2.16734, 1.41996, 2.16713, 1.42024
2.11608, 1.50385, 2.17435, 1.41452, 2.17415, 1.41479
2.08721, 1.53374, 2.14855, 1.4419, 2.14834, 1.44218
2.05733, 1.56449, 2.12204, 1.46987, 2.12183, 1.47015
2.02636, 1.59619, 2.09479, 1.49847, 2.09456, 1.49876
1.99425, 1.62901, 2.06679, 1.52781, 2.06656, 1.52811
1.96083, 1.663, 2.03798, 1.55786, 2.03773, 1.55818
1.92596, 1.69832, 2.00829, 1.58871, 2.00803, 1.58904
1.88946, 1.73514, 1.97767, 1.62039, 1.97739, 1.62073
1.8512, 1.77376, 1.94613, 1.65303, 1.94583, 1.65339
