0.503302, 0.149729, 0.012789, -0.588755, 1.19549, -0.129188, 1.27214, 0.616441, -0.712924, 0.29047
0.490463, 0.148209, 0.00328603, -0.594556, 1.20402, -0.128137, 1.27679, 0.608553, -0.71115, 0.288673
0.491155, 0.148054, 0.00139063, -0.588806, 1.2066, -0.118362, 1.28466, 0.613491, -0.719536, 0.28634
0.487664, 0.151107, -0.00137788, -0.590733, 1.20881, -0.113161, 1.2868, 0.604557, -0.722662, 0.283254
0.480567, 0.150832, -0.0107826, -0.588041, 1.21239, -0.0981659, 1.28562, 0.603801, -0.732868, 0.283512
0.484456, 0.152492, -0.0219914, -0.591768, 1.2126, -0.0801322, 1.28362, 0.609889, -0.746303, 0.275457
0.487202, 0.142829, -0.0362258, -0.601536, 1.21986, -0.0594249, 1.28407, 0.618507, -0.761495, 0.276582
0.48148, 0.13675, -0.0540744, -0.608398, 1.22918, -0.0494365, 1.28497, 0.626095, -0.776438, 0.277696
0.485245, 0.121189, -0.0701986, -0.609219, 1.23527, -0.033743, 1.29048, 0.634368, -0.793076, 0.275223
0.488778, 0.107229, -0.0841417, -0.616398, 1.24025, -0.0130118, 1.29235, 0.642255, -0.811217, 0.279403
0.486718, 0.0929844, -0.0957449, -0.620414, 1.24239, 0.00503772, 1.30175, 0.643859, -0.832881, 0.284255
0.483104, 0.0831099, -0.10992, -0.623388, 1.25111, 0.0194738, 1.30809, 0.646075, -0.849062, 0.292298
0.474125, 0.0721765, -0.126487, -0.623246, 1.25755, 0.0332499, 1.31473, 0.649204, -0.86398, 0.297762
0.468065, 0.0597597, -0.142661, -0.622373, 1.26625, 0.0513276, 1.32464, 0.650759, -0.879679, 0.302147
0.461067, 0.0474063, -0.162578, -0.623844, 1.27529, 0.0701276, 1.33251, 0.656926, -0.8993, 0.308172
0.457373, 0.0337025, -0.186417, -0.628556, 1.28303, 0.0868463, 1.34179, 0.65874, -0.917231, 0.313244
0.453011, 0.0205313, -0.205536, -0.631798, 1.29107, 0.101508, 1.35191, 0.663651, -0.928882, 0.318243
0.45307, 0.00761533, -0.227069, -0.638881, 1.2986, 0.120085, 1.35909, 0.664534, -0.944187, 0.323836
0.452018, -0.00862298, -0.244173, -0.644127, 1.30384, 0.138301, 1.36772, 0.666818, -0.957061, 0.326572
0.452468, -0.0281137, -0.26231, -0.647988, 1.31186, 0.157088, 1.37379, 0.669928, -0.967156, 0.328796
0.452303, -0.0459492, -0.28139, -0.655675, 1.32075, 0.175469, 1.38184, 0.668008, -0.972568, 0.330559
0.453174, -0.06079, -0.301215, -0.661336, 1.32615, 0.198478, 1.38712, 0.663426, -0.978754, 0.331829
0.452575, -0.0744722, -0.319589, -0.662757, 1.33481, 0.223219, 1.39041, 0.65883, -0.982602, 0.332963
0.454738, -0.0880843, -0.339405, -0.66374, 1.34267, 0.247748, 1.39202, 0.654627, -0.984858, 0.334236
0.459844, -0.100756, -0.358286, -0.664251, 1.35144, 0.272344, 1.39402, 0.649924, -0.987216, 0.335805
0.465401, -0.113638, -0.380981, -0.664784, 1.36264, 0.299355, 1.39475, 0.644265, -0.990394, 0.338051
0.467527, -0.127813, -0.403734, -0.665309, 1.37257, 0.326059, 1.39536, 0.639717, -0.991463, 0.340688
0.470194, -0.141499, -0.428397, -0.668011, 1.3826, 0.351654, 1.39613, 0.634603, -0.99176, 0.340891
0.473217, -0.153805, -0.45337, -0.673055, 1.39482, 0.376779, 1.3958, 0.629565, -0.990394, 0.342122
0.476273, -0.16745, -0.479007, -0.676115, 1.40648, 0.402195, 1.39554, 0.623382, -0.990624, 0.342343
0.480561, -0.179679, -0.504927, -0.678663, 1.42053, 0.427831, 1.39499, 0.617952, -0.98988, 0.342588
0.483282, -0.190893, -0.529578, -0.682149, 1.43134, 0.452619, 1.39332, 0.612305, -0.987842, 0.342954
0.48553, -0.200955, -0.553877, -0.686845, 1.44405, 0.476893, 1.39244, 0.606339, -0.986781, 0.342858
0.487808, -0.21153, -0.579307, -0.693042, 1.45411, 0.502974, 1.3912, 0.601805, -0.98861, 0.342565
0.490491, -0.222177, -0.604035, -0.698309, 1.46439, 0.529663, 1.39114, 0.597609, -0.989313, 0.343959
0.491935, -0.232536, -0.629153, -0.703976, 1.47325, 0.555729, 1.39222, 0.59369, -0.98884, 0.345616
0.493932, -0.242569, -0.652865, -0.710253, 1.48335, 0.581256, 1.39363, 0.588848, -0.988393, 0.347397
0.495691, -0.254603, -0.676444, -0.716701, 1.4928, 0.607242, 1.39481, 0.584001, -0.987825, 0.349493
0.497645, -0.265353, -0.700826, -0.722561, 1.4829, 0.581379, 1.39795, 0.579149, -0.98594, 0.352535
0.500615, -0.276436, -0.724237, -0.730627, 1.47131, 0.55595, 1.39915, 0.573659, -0.984581, 0.355751
0.502779, -0.287501, -0.74813, -0.73686, 1.4618, 0.529627, 1.40035, 0.568131, -0.983189, 0.358457
0.506709, -0.298297, -0.770696, -0.743839, 1.45107, 0.503081, 1.40173, 0.562199, -0.981045, 0.361793
0.510486, -0.308817, -0.794219, -0.750659, 1.44092, 0.477351, 1.40421, 0.556654, -0.980006, 0.364446
0.515166, -0.31877, -0.818201, -0.757717, 1.43015, 0.451779, 1.40627, 0.551256, -0.979148, 0.367168
0.520092, -0.32823, -0.841496, -0.764826, 1.41976, 0.425564, 1.40857, 0.545551, -0.979005, 0.369621
0.524715, -0.337664, -0.865004, -0.772166, 1.4085, 0.399111, 1.41065, 0.540774, -0.979069, 0.37172
0.530497, -0.347329, -0.888939, -0.780096, 1.39752, 0.373151, 1.41281, 0.535618, -0.977779, 0.37378
0.535596, -0.356797, -0.912422, -0.787635, 1.38643, 0.346431, 1.41526, 0.530177, -0.976274, 0.375182
0.541271, -0.365955, -0.935755, -0.794576, 1.37506, 0.31989, 1.41848, 0.525412, -0.975181, 0.376445
0.546828, -0.375738, -0.958775, -0.801757, 1.36315, 0.293147, 1.42089, 0.520804, -0.973986, 0.377707
0.552765, -0.385769, -0.981785, -0.809197, 1.35146, 0.267035, 1.42374, 0.516651, -0.97243, 0.379161
0.558318, -0.395504, -1.00424, -0.81603, 1.3405, 0.239744, 1.42617, 0.511649, -0.970977, 0.380511
0.564272, -0.405117, -1.02681, -0.823209, 1.32934, 0.212431, 1.4289, 0.506976, -0.968958, 0.382321
0.569717, -0.414725, -1.04967, -0.829796, 1.31836, 0.185108, 1.43123, 0.50206, -0.968148, 0.38386
0.574693, -0.424328, -1.0727, -0.836206, 1.3076, 0.157817, 1.43246, 0.496911, -0.966628, 0.386279
0.579877, -0.433525, -1.09609, -0.842666, 1.29619, 0.130673, 1.43378, 0.491647, -0.965619, 0.388291
0.5848, -0.442891, -1.12002, -0.849043, 1.28516, 0.103359, 1.4352, 0.48649, -0.964511, 0.390103
0.589487, -0.452385, -1.14382, -0.856079, 1.27406, 0.0758338, 1.4367, 0.481698, -0.96333, 0.391905
0.594177, -0.461794, -1.16738, -0.863275, 1.26284, 0.0480014, 1.43761, 0.476736, -0.963128, 0.394086
0.598601, -0.471218, -1.19081, -0.870689, 1.25161, 0.0205943, 1.43874, 0.471967, -0.962665, 0.396418
0.603101, -0.480769, -1.21419, -0.878001, 1.24052, -0.00663856, 1.43947, 0.467225, -0.962097, 0.399098
0.607307, -0.490121, -1.23786, -0.885375, 1.22961, -0.0335562, 1.44043, 0.462312, -0.96199, 0.401765
0.611629, -0.4996, -1.26156, -0.892681, 1.21841, -0.0606225, 1.44104, 0.457249, -0.962179, 0.404538
0.615918, -0.509204, -1.28524, -0.900222, 1.2073, -0.0877642, 1.44138, 0.451929, -0.962129, 0.407612
0.620372, -0.518567, -1.30897, -0.90795, 1.19652, -0.115013, 1.44191, 0.446724, -0.962168, 0.41094
0.624497, -0.527894, -1.33256, -0.916079, 1.18587, -0.142181, 1.44227, 0.441575, -0.962196, 0.414141
0.62845, -0.53743, -1.30887, -0.908069, 1.17538, -0.169544, 1.44287, 0.436391, -0.962386, 0.417096
0.632415, -0.546678, -1.28501, -0.900169, 1.16509, -0.19689, 1.44363, 0.431243, -0.962556, 0.42072
0.636215, -0.55588, -1.26123, -0.892286, 1.15431, -0.224261, 1.44466, 0.426305, -0.962969, 0.424219
0.640374, -0.565174, -1.2376, -0.884699, 1.14361, -0.251793, 1.44566, 0.421565, -0.96352, 0.427996
0.644599, -0.574233, -1.21382, -0.87677, 1.13276, -0.279351, 1.44656, 0.416712, -0.964079, 0.431594
