0.391414, 0.419252, 0.447103, 0.27506, -0.448339, 0.179948
0.307499, 0.409467, 0.370393, 0.276079, -0.509264, 0.205397
0.420655, 0.432708, 0.487733, 0.31912, -0.47424, 0.213303
0.343013, 0.422741, 0.417283, 0.317207, -0.531676, 0.230405
0.467585, 0.446739, 0.560915, 0.364673, -0.497157, 0.237507
0.398196, 0.437304, 0.499607, 0.360827, -0.552782, 0.248364
0.366241, 0.359045, 0.456669, 0.282409, -0.491885, 0.151976
0.285219, 0.35312, 0.387417, 0.282077, -0.553596, 0.180497
0.413811, 0.343714, 0.564935, 0.27352, -0.506985, 0.182755
0.343581, 0.339728, 0.508422, 0.27359, -0.572326, 0.203874
0.266423, 0.335697, 0.448963, 0.273852, -0.628415, 0.221607
0.389097, 0.330984, 0.601846, 0.289536, -0.584371, 0.223583
0.322149, 0.328892, 0.551283, 0.289632, -0.645775, 0.239524
0.249067, 0.326974, 0.498613, 0.289935, -0.697614, 0.253359
0.363845, 0.325992, 0.664225, 0.312151, -0.655935, 0.255096
0.222181, 0.268392, 0.565636, 0.277429, -0.475938, 0.254037
0.142538, 0.271527, 0.516849, 0.278607, -0.566422, 0.266177
0.233443, 0.27715, 0.67563, 0.304449, -0.521725, 0.268555
0.159344, 0.280088, 0.632974, 0.30496, -0.609808, 0.280081
0.075914, 0.283561, 0.589132, 0.305556, -0.686593, 0.290361
0.156369, 0.289845, 0.765113, 0.343379, -0.645614, 0.292585
0.114557, 0.199533, 0.728372, 0.308304, -0.607307, 0.192853
0.0287621, 0.209915, 0.688828, 0.308849, -0.686654, 0.22254
0.101792, 0.221088, 0.822477, 0.33106, -0.646292, 0.22661
0.0501152, 0.117449, 0.787148, 0.300811, -0.601923, 0.0978858
-0.0429143, 0.137032, 0.749688, 0.30155, -0.680388, 0.146338
0.0213749, 0.151432, 0.882906, 0.3348, -0.640694, 0.152462
0.197159, 0.190161, 0.71632, 0.266615, -0.569552, 0.162614
0.126125, 0.199166, 0.676888, 0.26833, -0.655107, 0.19874
0.204083, 0.217342, 0.810235, 0.310513, -0.614982, 0.204646
0.0537487, 0.177644, 0.728792, 0.291157, -0.435094, 0.198295
0.122881, 0.195164, 0.862937, 0.336417, -0.389438, 0.206325
0.0703957, 0.124592, 0.831485, 0.313411, -0.414805, 0.0455
-0.0184953, 0.142944, 0.79525, 0.313998, -0.509175, 0.094561
0.0430079, 0.16049, 0.927992, 0.364642, -0.467347, 0.104501
0.209916, 0.20304, 0.764264, 0.289855, -0.390204, 0.121304
0.164202, 0.153624, 0.732179, 0.266971, -0.418757, 0.0226872
0.236949, 0.178345, 0.860862, 0.325189, -0.376312, 0.0355591
0.191949, 0.134249, 0.8317, 0.305425, -0.415249, -0.0620346
0.121485, 0.147307, 0.795466, 0.306364, -0.501996, 0.000981585
0.0735066, 0.0975013, 0.765999, 0.286257, -0.53296, -0.100951
0.138969, 0.119328, 0.898651, 0.338831, -0.494209, -0.0881146
-0.011717, 0.0782555, 0.825531, 0.317626, -0.316123, -0.0619332
-0.0664715, 0.0202534, 0.797779, 0.299323, -0.375304, -0.147187
-0.17909, 0.0630603, 0.760441, 0.300749, -0.45577, -0.0786458
-0.125562, 0.077224, 0.89733, 0.339256, -0.413734, -0.0659823
-0.179403, 0.0153776, 0.871665, 0.32307, -0.469627, -0.153447
-0.00713488, 0.0144875, 0.742052, 0.284889, -0.326219, -0.141926
-0.059723, -0.0321078, 0.714732, 0.267179, -0.447209, -0.275198
-0.117456, -0.0823564, 0.687184, 0.249457, -0.520667, -0.353291
-0.225051, -0.0245647, 0.646356, 0.25261, -0.574746, -0.266086
-0.0455117, -0.0116875, 0.474509, 0.199052, -0.446384, -0.243621
-0.0958143, -0.0538898, 0.444065, 0.178154, -0.520007, -0.319164
-0.0360609, -0.0379135, 0.622247, 0.203678, -0.480216, -0.305235
-0.0851729, -0.0762824, 0.59444, 0.18649, -0.55839, -0.377246
-0.137647, -0.116662, 0.566396, 0.169286, -0.638338, -0.44859
-0.242785, -0.0525424, 0.521174, 0.175751, -0.697877, -0.296344
-0.297069, -0.101831, 0.492872, 0.158078, -0.762941, -0.38153
