0.927351, 0.257634
0.989285, 0.319569
1.06949, 0.399777
0.976315, 0.451483
1.09961, 0.548765
0.98823, 0.589508
0.76965, 0.669463
0.872008, 0.706557
1.04602, 0.769616
0.846528, 0.793778
1.02379, 0.837073
0.773122, 0.847148
0.897862, 0.867618
1.2269, 0.921615
1.14222, 0.917195
1.02929, 0.9113
0.804466, 0.899563
0.950298, 0.915464
-0.0385888, 0.852565
-0.00977308, 0.854946
0.0194563, 0.857362
0.0491379, 0.859814
0.0793156, 0.862308
0.110039, 0.864847
0.141367, 0.867435
0.173365, 0.870079
0.206112, 0.872785
0.239701, 0.875561
0.274243, 0.878415
0.309873, 0.881359
0.346758, 0.884407
0.385109, 0.887576
0.425198, 0.890889
0.467386, 0.894375
0.512169, 0.898075
0.560262, 0.902049
0.612759, 0.906387
0.671485, 0.91124
0.739907, 0.916893
0.826221, 0.924025
0.96153, 0.935206
0.468033, 0.891094
0.509373, 0.894625
0.553482, 0.898393
0.601188, 0.902468
0.653808, 0.906963
0.713658, 0.912075
0.78554, 0.918216
0.88291, 0.926533
1.09214, 0.944406
0.992149, 0.935753
0.752853, 0.915045
0.832771, 0.921905
0.957023, 0.93257
0.455244, 0.889245
0.490732, 0.892299
0.528115, 0.895515
0.567848, 0.898934
0.610591, 0.902612
0.657365, 0.906637
0.709886, 0.911156
0.771475, 0.916456
0.850229, 0.923233
0.979451, 0.934352
0.719602, 0.911969
0.780903, 0.917245
0.860197, 0.92407
0.996146, 0.935772
0.805707, 0.919372
0.894013, 0.926974
1.09119, 0.943947
1.00978, 0.936937
0.856066, 0.923702
0.979184, 0.934301
0.742987, 0.913964
0.803784, 0.919198
0.885149, 0.926203
1.04756, 0.940186
0.946393, 0.931475
0.334487, 0.878791
0.357518, 0.880774
0.38105, 0.8828
0.405141, 0.884874
0.429861, 0.887002
0.455296, 0.889192
0.481548, 0.891453
0.508747, 0.893794
0.537053, 0.896231
0.566676, 0.898782
0.597896, 0.90147
0.631101, 0.904328
0.66685, 0.907406
0.706012, 0.910778
0.750052, 0.914569
0.80181, 0.919026
0.868252, 0.924746
0.978386, 0.934228
0.788061, 0.917842
0.847747, 0.92298
0.935841, 0.930565
1.34141, 0.965482
1.31498, 0.963207
1.2873, 0.960824
1.25808, 0.958308
1.22694, 0.955627
1.19333, 0.952733
1.15636, 0.949551
1.11454, 0.94595
1.06485, 0.941672
0.999503, 0.936046
0.880254, 0.925779
0.988747, 0.93512
0.852086, 0.923354
0.931546, 0.930195
1.2283, 0.955745
1.19802, 0.953138
1.16511, 0.950304
1.12853, 0.947155
1.08644, 0.943531
1.03481, 0.939086
0.961089, 0.932739
0.735919, 0.913352
0.772745, 0.916523
0.815668, 0.920219
0.869735, 0.924873
0.953327, 0.93207
0.674989, 0.908107
0.703232, 0.910538
0.733912, 0.91318
0.767961, 0.916111
0.807056, 0.919477
0.8548, 0.923588
0.922061, 0.929378
1.10432, 0.94507
1.06405, 0.941603
1.01346, 0.937247
0.935975, 0.930576
1.21724, 0.954792
1.1924, 0.952653
1.16579, 0.950362
1.13683, 0.947869
1.10463, 0.945097
1.06753, 0.941903
1.02192, 0.937976
0.956542, 0.932347
0.752058, 0.914742
0.783018, 0.917407
0.818535, 0.920465
0.861818, 0.924192
0.92239, 0.929407
