0.992139, 2.53558, 2.04658, 2.288
0.932725, 2.54394, 2.00357, 2.29659
0.986106, 2.53775, 2.06262, 2.30721
0.927094, 2.5486, 2.02038, 2.31578
0.98009, 2.54234, 2.07979, 2.32417
0.920627, 2.55035, 2.03769, 2.33155
0.861016, 2.55717, 1.99407, 2.3389
0.910241, 2.55191, 2.05368, 2.34577
0.850306, 2.55469, 2.01057, 2.35163
0.898732, 2.55035, 2.06999, 2.35995
0.949317, 2.54637, 2.12903, 2.37066
0.889402, 2.54316, 2.08778, 2.37397
0.939456, 2.54032, 2.14637, 2.3869
0.879739, 2.5345, 2.10564, 2.38904
0.928876, 2.53298, 2.1636, 2.40455
0.869402, 2.52505, 2.12355, 2.40562
0.917584, 2.52445, 2.18131, 2.42185
0.858373, 2.51475, 2.14186, 2.42198
0.90545, 2.51517, 2.19922, 2.43957
0.846471, 2.50415, 2.16038, 2.43888
0.892566, 2.50552, 2.21729, 2.4579
0.834013, 2.49242, 2.17916, 2.45627
0.879168, 2.49482, 2.23529, 2.47746
0.820936, 2.48037, 2.19795, 2.47506
0.865157, 2.48382, 2.25308, 2.49873
0.807255, 2.46809, 2.21664, 2.49558
0.749702, 2.45113, 2.17956, 2.49211
0.790847, 2.4557, 2.23428, 2.51674
0.733656, 2.43756, 2.19833, 2.51259
0.676838, 2.41828, 2.1618, 2.50814
0.715597, 2.42254, 2.21917, 2.52569
0.659178, 2.40212, 2.18388, 2.52076
0.603156, 2.38064, 2.14812, 2.51555
0.660244, 2.36217, 2.09153, 2.4956
0.603238, 2.34345, 2.05409, 2.48997
0.660897, 2.32686, 1.99807, 2.46847
0.603241, 2.31025, 1.95873, 2.46241
0.639605, 2.31495, 2.0179, 2.47236
0.697595, 2.29955, 1.96215, 2.45018
0.639639, 2.28403, 1.9229, 2.44373
0.581904, 2.2677, 1.88288, 2.43695
0.640632, 2.25541, 1.82848, 2.41165
0.677542, 2.26044, 1.88786, 2.42024
0.619615, 2.24481, 1.84774, 2.41317
0.561948, 2.22824, 1.80673, 2.40571
0.621105, 2.21822, 1.75338, 2.37827
0.657297, 2.2232, 1.81286, 2.38614
0.599537, 2.20696, 1.77177, 2.3784
0.658878, 2.19809, 1.71866, 2.35049
0.600947, 2.18246, 1.67505, 2.34221
0.636426, 2.18737, 1.73458, 2.3497
0.578849, 2.17049, 1.69248, 2.34129
0.638478, 2.16382, 1.64064, 2.31109
0.58077, 2.1474, 1.59584, 2.30212
0.615544, 2.1522, 1.65539, 2.30945
0.558346, 2.13407, 1.61142, 2.30011
0.618173, 2.12951, 1.56114, 2.26736
0.653645, 2.13437, 1.62066, 2.27499
0.596918, 2.11482, 1.57435, 2.26466
0.654404, 2.09764, 1.62632, 2.23467
0.714293, 2.09399, 1.57437, 2.20464
0.771597, 2.07621, 1.62689, 2.17562
0.714063, 2.05919, 1.57849, 2.16609
0.771656, 2.04236, 1.63148, 2.13795
0.82921, 2.02541, 1.68491, 2.11064
0.771246, 2.00991, 1.63737, 2.10225
0.829066, 1.99388, 1.69119, 2.07572
0.771095, 1.97841, 1.64297, 2.06741
0.829094, 1.96304, 1.69674, 2.04079
0.889042, 1.96053, 1.64108, 2.0184
0.930126, 1.96867, 1.69869, 2.03513
0.872351, 1.95248, 1.64916, 2.02606
0.912831, 1.96029, 1.70709, 2.0417
0.855666, 1.94206, 1.65753, 2.03149
0.895543, 1.94959, 1.71571, 2.04614
0.955541, 1.94912, 1.65902, 2.0265
0.998557, 1.95717, 1.71733, 2.04062
0.942179, 1.93664, 1.66732, 2.02838
0.984761, 1.94452, 1.72581, 2.04174
0.92904, 1.92226, 1.67587, 2.02848
0.971369, 1.93007, 1.7345, 2.04121
1.01539, 1.93802, 1.79322, 2.05354
0.960553, 1.91367, 1.74603, 2.03971
1.02052, 1.91571, 1.6889, 2.02138
1.06676, 1.92416, 1.74773, 2.03317
1.01237, 1.89882, 1.69781, 2.01709
1.05847, 1.90731, 1.75673, 2.02845
1.10679, 1.91602, 1.81572, 2.0394
1.05315, 1.88914, 1.76862, 2.02314
1.10142, 1.89796, 1.82769, 2.03371
1.04839, 1.8699, 1.78084, 2.01679
1.09661, 1.87888, 1.83996, 2.02706
1.04421, 1.84967, 1.79337, 2.00952
1.0924, 1.85885, 1.85253, 2.01955
1.14319, 1.86832, 1.91177, 2.02908
1.09138, 1.83806, 1.86777, 2.01175
1.14228, 1.84781, 1.92704, 2.02108
1.09104, 1.8166, 1.88339, 2.00329
1.14207, 1.82666, 1.94269, 2.01243
1.19623, 1.8371, 2.00208, 2.02099
