1.60829, 0.296773
1.56104, 0.337563
1.51289, 0.379131
1.46361, 0.421667
1.41294, 0.465415
1.36048, 0.510699
1.30574, 0.557959
1.24797, 0.607827
1.18608, 0.66126
1.11822, 0.719841
1.04097, 0.786525
0.946471, 0.868108
0.806897, 0.988599
0.722197, 1.06172
0.641367, 1.1315
0.721511, 1.06308
0.645437, 1.12863
0.720801, 1.0642
0.649221, 1.1258
0.720095, 1.06516
0.652752, 1.12306
0.719408, 1.066
0.656055, 1.12043
0.718744, 1.06674
0.659149, 1.11792
0.718107, 1.06741
0.662048, 1.11554
0.717497, 1.06802
0.770276, 1.02279
0.71816, 1.06752
0.668524, 1.11012
0.717557, 1.06809
0.764276, 1.02804
0.718183, 1.06759
0.674237, 1.1053
0.717593, 1.06813
0.758949, 1.03267
0.718189, 1.06764
0.679283, 1.10102
0.717617, 1.06815
0.754228, 1.03676
0.718186, 1.06768
0.683741, 1.09723
0.717636, 1.06816
0.750047, 1.04037
0.718177, 1.06771
0.687683, 1.09387
0.717653, 1.06816
0.746345, 1.04356
0.718164, 1.06773
0.691167, 1.09089
0.717669, 1.06816
0.743069, 1.04638
0.718148, 1.06776
0.694249, 1.08826
0.717684, 1.06816
0.74017, 1.04887
0.718132, 1.06778
0.696974, 1.08593
0.717699, 1.06815
0.737606, 1.05108
0.718115, 1.0678
0.699384, 1.08386
0.717714, 1.06814
0.735337, 1.05303
0.718098, 1.06782
0.701515, 1.08204
0.717728, 1.06814
0.73333, 1.05475
0.718081, 1.06783
0.703401, 1.08043
0.717742, 1.06813
0.731554, 1.05628
0.718065, 1.06785
0.705069, 1.079
0.717755, 1.06812
0.729983, 1.05763
0.718049, 1.06787
0.706544, 1.07773
0.717768, 1.06811
0.728593, 1.05882
0.718035, 1.06788
0.707849, 1.07662
0.71778, 1.0681
0.727363, 1.05988
0.718021, 1.06789
0.709004, 1.07563
0.717791, 1.06809
0.726274, 1.06081
0.718009, 1.0679
0.710026, 1.07475
0.717801, 1.06808
0.725311, 1.06164
0.717998, 1.06791
0.710931, 1.07398
0.71781, 1.06808
0.724459, 1.06237
0.717987, 1.06792
0.711731, 1.07329
0.717819, 1.06807
