1.65576, 0.0808595
1.61753, 0.103206
1.5777, 0.126488
1.53596, 0.150888
1.49189, 0.176649
1.4449, 0.204111
1.39415, 0.233779
1.33826, 0.266447
1.27486, 0.303507
1.19905, 0.34782
1.09734, 0.407268
0.888037, 0.529613
0.825948, 0.565906
0.768134, 0.5997
0.715603, 0.630405
0.668898, 0.657706
0.628114, 0.681545
0.592996, 0.702072
0.563071, 0.719564
0.537755, 0.734362
0.51644, 0.746821
0.498547, 0.75728
0.491472, 0.741301
0.477732, 0.752452
0.473987, 0.737497
0.463154, 0.74903
0.461682, 0.734873
0.452893, 0.746582
0.45297, 0.733062
0.445627, 0.744812
0.446758, 0.731814
0.440451, 0.743514
0.442297, 0.730958
0.436743, 0.742548
0.43907, 0.730377
0.434072, 0.741818
0.436718, 0.729988
0.432137, 0.741255
0.43499, 0.729736
0.430729, 0.740814
0.43371, 0.729581
0.429701, 0.740459
0.432755, 0.729496
0.428947, 0.740169
0.432036, 0.72946
0.428393, 0.739925
0.431489, 0.72946
0.427985, 0.739717
0.431069, 0.729485
0.427686, 0.739536
