1.44615, -0.308754, 1.61912, 0.726577, -0.911621, 0.0911455, -0.140693, 0.0499379, -0.077418, -0.496058
1.42607, -0.322328, 1.60719, 0.713613, -0.905921, 0.0559683, -0.150039, 0.0151842, -0.101554, -0.551723
1.40571, -0.336079, 1.59516, 0.700555, -0.899998, 0.0197896, -0.159621, -0.0206523, -0.128105, -0.613672
1.38509, -0.349995, 1.58306, 0.687421, -0.893918, -0.0174042, -0.169466, -0.0575536, -0.158003, -0.684425
1.36411, -0.364107, 1.57085, 0.67418, -0.88751, -0.0558398, -0.179585, -0.0958854, -0.194075, -0.772613
1.35099, -0.342295, 1.53716, 0.69522, -0.870052, -0.0316349, -0.170298, -0.0603475, -0.189662, -0.749394
1.33773, -0.320331, 1.50258, 0.7169, -0.85241, -0.00684689, -0.160991, -0.0237665, -0.185313, -0.72595
1.31665, -0.335381, 1.49058, 0.703047, -0.846361, -0.0449607, -0.170196, -0.0613934, -0.224728, -0.8415
1.3036, -0.313406, 1.45591, 0.725484, -0.829497, -0.0196377, -0.161658, -0.0251295, -0.220714, -0.819338
1.29037, -0.291367, 1.42039, 0.748419, -0.812501, 0.00643363, -0.15328, 0.0123073, -0.216831, -0.796962
1.277, -0.269216, 1.38385, 0.772046, -0.795353, 0.0332217, -0.144986, 0.0509599, -0.213045, -0.774388
1.26353, -0.246931, 1.34622, 0.796614, -0.778086, 0.0606548, -0.136734, 0.0907673, -0.209335, -0.751666
1.25005, -0.224551, 1.30755, 0.822274, -0.760798, 0.0886976, -0.128593, 0.131628, -0.205721, -0.728852
1.23652, -0.202078, 1.2677, 0.849103, -0.743473, 0.117412, -0.120575, 0.173694, -0.202207, -0.705934
1.22289, -0.179501, 1.22635, 0.87714, -0.726034, 0.14694, -0.112677, 0.217314, -0.198801, -0.682856
1.20331, -0.19704, 1.21601, 0.861678, -0.722516, 0.113693, -0.118981, 0.18638, -0.21978, -0.776059
1.19002, -0.174505, 1.17445, 0.891259, -0.706072, 0.143553, -0.111914, 0.229557, -0.216695, -0.754051
1.17078, -0.17677, 1.1591, 0.883412, -0.774749, 0.0908596, -0.146303, 0.212082, -0.266659, -0.744298
1.15771, -0.154176, 1.11688, 0.91492, -0.759061, 0.119268, -0.139103, 0.254895, -0.263338, -0.722366
1.1446, -0.131473, 1.07269, 0.948395, -0.743364, 0.148264, -0.131996, 0.299069, -0.260098, -0.700355
1.12551, -0.134535, 1.05774, 0.939833, -0.802145, 0.0976067, -0.162759, 0.28058, -0.312608, -0.695052
1.1126, -0.111857, 1.01284, 0.975404, -0.787251, 0.125477, -0.155776, 0.324421, -0.309173, -0.673172
1.09959, -0.0891368, 0.965381, 1.01315, -0.772395, 0.154038, -0.149082, 0.36994, -0.305876, -0.651167
1.08074, -0.0929681, 0.950945, 1.00389, -0.822329, 0.106771, -0.176419, 0.351055, -0.359741, -0.650726
1.06792, -0.0703777, 0.902703, 1.04386, -0.808315, 0.134483, -0.170146, 0.396281, -0.356316, -0.628906
1.04922, -0.0746478, 0.888582, 1.03423, -0.856201, 0.0868504, -0.19598, 0.377164, -0.412208, -0.631459
1.03656, -0.0521891, 0.839281, 1.07659, -0.842965, 0.113802, -0.190166, 0.422181, -0.408653, -0.609839
1.02002, -0.0726663, 0.831975, 1.05992, -0.837341, 0.0835102, -0.19314, 0.39595, -0.40865, -0.671224
1.00768, -0.0505068, 0.782225, 1.10412, -0.82507, 0.110706, -0.188556, 0.440665, -0.405605, -0.65019
0.989255, -0.0554995, 0.768783, 1.09384, -0.86666, 0.0674261, -0.211648, 0.421782, -0.461169, -0.655799
0.977072, -0.0335009, 0.717689, 1.1408, -0.855067, 0.093983, -0.207571, 0.466238, -0.458019, -0.634982
0.96481, -0.0115001, 0.661599, 1.19249, -0.843614, 0.12102, -0.203917, 0.512246, -0.455009, -0.614078
0.946742, -0.0171105, 0.648886, 1.1816, -0.88002, 0.0807263, -0.22466, 0.493636, -0.50993, -0.624085
0.934631, 0.00469813, 0.58983, 1.23774, -0.869229, 0.10724, -0.221637, 0.539459, -0.506851, -0.603425
0.916767, -0.00125176, 0.577554, 1.22655, -0.904027, 0.0675139, -0.241315, 0.520976, -0.562638, -0.616211
0.898178, -0.0204283, 0.56835, 1.20902, -0.914643, 0.0275487, -0.251076, 0.494637, -0.58439, -0.66244
0.886535, 0.000971389, 0.509814, 1.26804, -0.905056, 0.0529536, -0.249049, 0.538435, -0.581353, -0.642551
0.868371, -0.0185112, 0.501185, 1.25047, -0.914849, 0.0139449, -0.258289, 0.512539, -0.602493, -0.689008
0.856949, 0.00260633, 0.43885, 1.31477, -0.906017, 0.0391591, -0.257194, 0.555913, -0.599723, -0.669526
