1.53838, 1.40418
1.47781, 1.38439
1.41015, 1.36229
1.33149, 1.3366
1.23264, 1.30431
1.07921, 1.25419
1.00321, 1.22937
0.928987, 1.20512
0.858484, 1.18209
0.793371, 1.16083
0.734795, 1.14169
0.683287, 1.12487
0.638823, 1.11034
0.613686, 1.07902
0.579796, 1.07175
0.564192, 1.04654
0.538456, 1.04462
0.529724, 1.02401
0.509867, 1.02578
0.505872, 1.00849
0.490142, 1.01272
0.489349, 0.9978
0.476498, 1.00363
0.477848, 0.990406
0.467015, 0.997274
0.469791, 0.985272
0.460388, 0.992785
0.464103, 0.98169
0.45573, 0.989588
0.460057, 0.979182
0.452438, 0.987289
