0.666921, 1.81306, 0.609804, 1.72617
0.646659, 1.75658, 0.589705, 1.66963
0.627707, 1.69965, 0.569689, 1.61307
0.605811, 1.64379, 0.55031, 1.55629
0.621395, 1.70173, 0.570216, 1.61289
0.649234, 1.75488, 0.589592, 1.66967
0.627312, 1.69903, 0.570119, 1.61292
0.644719, 1.75645, 0.590996, 1.66917
0.623211, 1.70044, 0.571432, 1.61245
0.642965, 1.75709, 0.593157, 1.66838
0.622077, 1.70085, 0.573929, 1.61154
0.643353, 1.75695, 0.596281, 1.66722
0.664813, 1.81298, 0.618684, 1.72289
0.645998, 1.756, 0.599428, 1.66606
0.668155, 1.81176, 0.621854, 1.72171
0.649598, 1.7547, 0.603298, 1.66465
0.671383, 1.81061, 0.62533, 1.72046
0.652603, 1.75362, 0.608113, 1.66298
0.673308, 1.80994, 0.62946, 1.71906
0.655826, 1.75254, 0.613563, 1.6612
0.675163, 1.80934, 0.634321, 1.7175
0.659379, 1.75145, 0.620112, 1.6592
0.683853, 1.80624, 0.640577, 1.71561
0.669105, 1.74808, 0.62789, 1.65696
0.693573, 1.80286, 0.64851, 1.71331
0.679917, 1.74444, 0.637354, 1.65435
0.667261, 1.68579, 0.627403, 1.59518
0.69111, 1.74084, 0.649352, 1.65103
0.679299, 1.68202, 0.640353, 1.5917
0.703461, 1.73694, 0.664388, 1.64668
0.68778, 1.67902, 0.650167, 1.58839
0.712501, 1.73369, 0.674967, 1.64302
0.697119, 1.6757, 0.660954, 1.58468
0.682619, 1.61748, 0.648007, 1.5261
0.706723, 1.67242, 0.671923, 1.58113
0.692903, 1.61403, 0.659652, 1.52239
0.717178, 1.6689, 0.683561, 1.57742
0.741265, 1.72386, 0.707301, 1.63253
0.727777, 1.66539, 0.695187, 1.57376
0.750753, 1.72082, 0.717868, 1.62931
0.773467, 1.77635, 0.740314, 1.68495
0.760448, 1.71778, 0.728554, 1.62612
0.781905, 1.77382, 0.749818, 1.68222
0.769321, 1.71515, 0.738473, 1.62331
0.789676, 1.77159, 0.758688, 1.6798
0.809872, 1.82809, 0.778764, 1.73634
0.797899, 1.7693, 0.76793, 1.67733
0.816911, 1.82621, 0.78689, 1.73425
0.8356, 1.88322, 0.805571, 1.79127
0.824195, 1.82432, 0.795202, 1.73217
0.841695, 1.88171, 0.81277, 1.78954
0.858943, 1.93917, 0.830122, 1.84698
0.848114, 1.88016, 0.820232, 1.7878
0.864124, 1.93798, 0.836436, 1.84557
0.87972, 1.99592, 0.852294, 1.90344
0.869629, 1.93678, 0.843061, 1.84415
0.883898, 1.99505, 0.857699, 1.90234
0.897721, 2.05344, 0.871973, 1.96062
0.888361, 1.99418, 0.863376, 1.90123
0.900735, 2.05289, 0.876333, 1.95982
0.91262, 2.1117, 0.888903, 2.01849
0.904114, 2.0523, 0.881066, 1.959
0.914402, 2.11141, 0.8922, 2.01796
0.954721, 2.06698, 0.936096, 1.97706
0.994918, 2.02244, 0.97975, 1.93589
0.989172, 2.08216, 0.976907, 1.99583
1.02759, 2.03607, 1.01831, 1.9524
1.06597, 1.98995, 1.05957, 1.90884
1.0496, 2.04768, 1.04637, 1.96737
1.08683, 2.00062, 1.086, 1.92232
1.12405, 1.95356, 1.12554, 1.8772
1.10111, 2.009, 1.10533, 1.93369
1.13759, 1.96136, 1.14372, 1.88758
1.17405, 1.91371, 1.18203, 1.8414
1.14705, 1.96729, 1.15722, 1.89603
1.18302, 1.91927, 1.19472, 1.84919
1.219, 1.87126, 1.23218, 1.80232
1.18941, 1.92345, 1.20429, 1.85545
1.22512, 1.87524, 1.24122, 1.80816
1.26085, 1.82704, 1.27814, 1.76086
1.22945, 1.87817, 1.2481, 1.8128
1.26503, 1.82985, 1.28466, 1.76523
1.30064, 1.78157, 1.32124, 1.71766
1.26795, 1.83187, 1.28962, 1.76866
1.30348, 1.78353, 1.32596, 1.72092
1.33906, 1.73521, 1.36232, 1.67318
1.30537, 1.78486, 1.32951, 1.72342
1.34091, 1.73652, 1.36571, 1.67557
1.37648, 1.6882, 1.40192, 1.62773
1.34204, 1.73733, 1.3682, 1.67736
1.37761, 1.68901, 1.40432, 1.62945
1.4132, 1.64071, 1.44045, 1.58155
1.37816, 1.68942, 1.40601, 1.63067
1.41379, 1.64114, 1.44209, 1.58274
1.44944, 1.59288, 1.47819, 1.53481
1.41391, 1.64123, 1.44316, 1.58352
1.44871, 1.59419, 1.47923, 1.53557
1.48442, 1.54597, 1.51531, 1.48764
1.44847, 1.59401, 1.47979, 1.536
1.48172, 1.5492, 1.51587, 1.48805
