3.33983, 2.85791, 2.20321, 2.51351, 0.161959, 2.60338, 0.181094, 0.545373, 2.76552, 3.05372, 3.86078, 2.44027, 3.48217, 2.4337, 3.55969, 1.38349, 1.40019, 2.64695, 1.17152, 2.99483, 4.60188, 4.11227, 1.14663, 4.50622, 3.25818, 4.6843, 4.29194, 4.75353, 0.613484, 3.51075
3.33983, 2.85791, 2.19338, 2.52076, 0.152354, 2.6059, 0.186026, 0.561149, 2.77413, 3.05593, 3.8632, 2.44398, 3.48716, 2.42546, 3.56796, 1.37785, 1.40072, 2.6361, 1.16691, 2.99858, 4.60917, 4.1113, 1.12971, 4.5174, 3.25702, 4.69136, 4.2822, 4.75403, 0.603388, 3.5091
3.33983, 2.85791, 2.18788, 2.53048, 0.144371, 2.60871, 0.187176, 0.579492, 2.78791, 3.05449, 3.86812, 2.45417, 3.49343, 2.41973, 3.57773, 1.37244, 1.40555, 2.63251, 1.16444, 2.99619, 4.6169, 4.10881, 1.11261, 4.52633, 3.25148, 4.69538, 4.28053, 4.75052, 0.599639, 3.50861
3.33983, 2.85791, 2.17763, 2.54548, 0.138233, 2.61696, 0.192083, 0.602618, 2.80081, 3.04681, 3.87189, 2.45634, 3.49617, 2.41204, 3.58538, 1.36905, 1.41479, 2.62724, 1.15746, 2.99459, 4.62246, 4.10911, 1.09694, 4.5344, 3.24486, 4.69828, 4.28194, 4.75773, 0.599328, 3.50634
3.33983, 2.85791, 2.16844, 2.55762, 0.134755, 2.63166, 0.196834, 0.616783, 2.81872, 3.04392, 3.86893, 2.45657, 3.49826, 2.40193, 3.59726, 1.36725, 1.41729, 2.62773, 1.14517, 2.99203, 4.62068, 4.1001, 1.08693, 4.55039, 3.24133, 4.70066, 4.28643, 4.76548, 0.5969, 3.50283
3.33983, 2.85791, 2.1561, 2.57137, 0.136497, 2.64506, 0.199817, 0.633141, 2.82573, 3.04451, 3.86319, 2.45347, 3.499, 2.39228, 3.6101, 1.36495, 1.42708, 2.62514, 1.13298, 2.98734, 4.61753, 4.09094, 1.06922, 4.56928, 3.24091, 4.70533, 4.29122, 4.77042, 0.595085, 3.49074
3.33983, 2.85791, 2.14452, 2.58572, 0.134062, 2.65799, 0.214143, 0.649159, 2.84544, 3.03972, 3.86269, 2.4518, 3.50878, 2.38148, 3.62095, 1.36371, 1.43002, 2.62263, 1.12155, 2.97645, 4.62063, 4.07927, 1.04933, 4.59151, 3.23376, 4.71664, 4.2968, 4.77817, 0.582703, 3.48245
3.33983, 2.85791, 2.13199, 2.60051, 0.127856, 2.67185, 0.222741, 0.661937, 2.85982, 3.03354, 3.85147, 2.45352, 3.51596, 2.37262, 3.63155, 1.36038, 1.43082, 2.61622, 1.10953, 2.96846, 4.62364, 4.06409, 1.0295, 4.61234, 3.22884, 4.72272, 4.30599, 4.78486, 0.574209, 3.47811
3.33983, 2.85791, 2.11571, 2.61803, 0.120858, 2.69167, 0.230919, 0.674914, 2.87912, 3.02586, 3.84527, 2.45152, 3.52437, 2.36628, 3.64165, 1.35501, 1.43882, 2.61083, 1.09864, 2.95818, 4.6284, 4.05118, 1.00775, 4.63142, 3.22609, 4.73462, 4.31415, 4.79409, 0.56707, 3.46755
3.33983, 2.85791, 2.10301, 2.63323, 0.110887, 2.7098, 0.235994, 0.690101, 2.89576, 3.01759, 3.83594, 2.44838, 3.53191, 2.36041, 3.64852, 1.3511, 1.45005, 2.60703, 1.08609, 2.95095, 4.63583, 4.04166, 0.980664, 4.64767, 3.22316, 4.7444, 4.32341, 4.80794, 0.559661, 3.4645
3.33983, 2.85791, 2.09052, 2.64582, 0.0996792, 2.72614, 0.239093, 0.707068, 2.91157, 3.00868, 3.82971, 2.44724, 3.53591, 2.34744, 3.65548, 1.34856, 1.46003, 2.60324, 1.07496, 2.94367, 4.63931, 4.03323, 0.956346, 4.66873, 3.21932, 4.75681, 4.33995, 4.81773, 0.556346, 3.46167
3.33983, 2.85791, 2.07248, 2.65682, 0.0915884, 2.73892, 0.240749, 0.729103, 2.92032, 2.99905, 3.82606, 2.44588, 3.54318, 2.33801, 3.66245, 1.34716, 1.46875, 2.59533, 1.06678, 2.93537, 4.64337, 4.01593, 0.93948, 4.68573, 3.21901, 4.77023, 4.35557, 4.82546, 0.545048, 3.46286
3.33983, 2.85791, 2.05623, 2.67096, 0.0787674, 2.75924, 0.247067, 0.749267, 2.92896, 2.98635, 3.82449, 2.44562, 3.5539, 2.32782, 3.66913, 1.34465, 1.47331, 2.59065, 1.06265, 2.92357, 4.64413, 4.00425, 0.914622, 4.7011, 3.21713, 4.78609, 4.37042, 4.83451, 0.531959, 3.46348
3.33983, 2.85791, 2.04147, 2.67991, 0.0655046, 2.77807, 0.25093, 0.767938, 2.94356, 2.98007, 3.82041, 2.44712, 3.55928, 2.31715, 3.67774, 1.33728, 1.47648, 2.58323, 1.05555, 2.91021, 4.64298, 3.99113, 0.888508, 4.71405, 3.21695, 4.7999, 4.38802, 4.83945, 0.52039, 3.46746
3.33983, 2.85791, 2.0281, 2.69512, 0.0521241, 2.79553, 0.252476, 0.78589, 2.95692, 2.97377, 3.8153, 2.44373, 3.5641, 2.30961, 3.68992, 1.32836, 1.47566, 2.57882, 1.05045, 2.8978, 4.64836, 3.98223, 0.859435, 4.73022, 3.21411, 4.80888, 4.41177, 4.84646, 0.507357, 3.47083
3.33983, 2.85791, 2.01552, 2.7133, 0.0400767, 2.8075, 0.255299, 0.803456, 2.96877, 2.96976, 3.80922, 2.44523, 3.57323, 2.30894, 3.69874, 1.31763, 1.47686, 2.57324, 1.04544, 2.88718, 4.65651, 3.97662, 0.831586, 4.74595, 3.21129, 4.8188, 4.43427, 4.85231, 0.494989, 3.47344
3.33983, 2.85791, 1.99616, 2.72964, 0.0297365, 2.81906, 0.256103, 0.822161, 2.97828, 2.96176, 3.80387, 2.447, 3.58199, 2.30658, 3.70643, 1.31054, 1.4838, 2.56869, 1.04114, 2.87486, 4.66425, 3.9722, 0.803684, 4.76279, 3.2035, 4.83162, 4.45485, 4.862, 0.481752, 3.47592
3.33983, 2.85791, 1.98222, 2.75155, 0.0129352, 2.83097, 0.259791, 0.83958, 2.9906, 2.95516, 3.80073, 2.44553, 3.58575, 2.30432, 3.71649, 1.30234, 1.48872, 2.56373, 1.03487, 2.86229, 4.6695, 3.96186, 0.776475, 4.78371, 3.199, 4.84361, 4.47748, 4.87377, 0.467727, 3.47964
3.33983, 2.85791, 1.96777, 2.76877, -0.00227874, 2.84079, 0.263904, 0.859083, 3.00332, 2.95152, 3.79814, 2.44108, 3.59179, 2.29936, 3.72845, 1.30008, 1.4914, 2.56031, 1.0295, 2.85093, 4.67564, 3.95411, 0.749577, 4.80242, 3.19378, 4.85326, 4.4961, 4.885, 0.457159, 3.48336
3.33983, 2.85791, 1.95019, 2.78276, 0.011691, 2.85212, 0.265889, 0.87783, 3.01262, 2.94654, 3.79997, 2.43581, 3.60028, 2.29927, 3.74138, 1.29533, 1.49603, 2.55351, 1.01896, 2.83906, 4.68219, 3.94484, 0.72071, 4.82291, 3.18576, 4.8627, 4.51595, 4.8982, 0.44393, 3.49043
