6.08476, 7.99641, 2.73716, 4.22351, 3.68215, 7.34986, 6.34971, 5.77562, 5.84477, 0.508333, 4.23589, 0.987817, 4.3853, 5.59248, 7.85152, 7.42266, 1.31091, 8.39662, 4.11651, 4.1349, 3.91909, 6.72233, 2.03582, 1.35012, 5.07039, 0.387188, 5.85528, 3.9769, 5.9196, 6.92407, 6.88074, 1.0071, 5.09963, 2.22858, 3.45267, 7.98363, 2.62364, 2.37779, 6.41179, 2.76343, 0.211358, 8.36366, 6.66912, 3.75689, 1.68868, 1.35782, 2.47531, 0.979924, 5.55326, 6.55266
6.08202, 7.99303, 2.73162, 4.21595, 3.67959, 7.34507, 6.34578, 5.77236, 5.83752, 0.508422, 4.22578, 0.986826, 4.38118, 5.58769, 7.84851, 7.42002, 1.31008, 8.39143, 4.11065, 4.12976, 3.91603, 6.71746, 2.01534, 1.3421, 5.06198, 0.38751, 5.84991, 3.97375, 5.91634, 6.92053, 6.87464, 1.00672, 5.09209, 2.2261, 3.45055, 7.97898, 2.61225, 2.36978, 6.40591, 2.7614, 0.211258, 8.35832, 6.66399, 3.75442, 1.6642, 1.34606, 2.45709, 0.97689, 5.54979, 6.54888
6.08169, 7.97561, 2.74657, 4.19695, 3.68547, 7.32883, 6.34661, 5.74415, 5.8291, 0.527977, 4.22028, 1.011, 4.39009, 5.56595, 7.84242, 7.40185, 1.317, 8.38003, 4.12539, 4.10616, 3.9227, 6.69957, 2.01822, 1.37091, 5.05539, 0.408355, 5.8288, 4.00016, 5.9172, 6.89958, 6.86352, 1.02468, 5.0804, 2.25211, 3.45579, 7.96416, 2.60994, 2.40516, 6.38981, 2.78329, 0.218804, 8.34835, 6.64345, 3.77665, 1.66896, 1.37502, 2.45813, 1.00342, 5.55256, 6.52697
6.07899, 7.9723, 2.74108, 4.18954, 3.68295, 7.32413, 6.34274, 5.74096, 5.82197, 0.52804, 4.21035, 1.00996, 4.38603, 5.56126, 7.83947, 7.39926, 1.31618, 8.37493, 4.1196, 4.10113, 3.91968, 6.69479, 1.99814, 1.36277, 5.04712, 0.408637, 5.82355, 3.99704, 5.91399, 6.8961, 6.85752, 1.02429, 5.07301, 2.24964, 3.4537, 7.95959, 2.59887, 2.39721, 6.38403, 2.78128, 0.218701, 8.3431, 6.63843, 3.77421, 1.64494, 1.36309, 2.4402, 1.00024, 5.54914, 6.52327
6.07632, 7.96901, 2.73564, 4.18219, 3.68045, 7.31948, 6.3389, 5.7378, 5.8149, 0.528103, 4.2005, 1.00894, 4.382, 5.55662, 7.83654, 7.39669, 1.31537, 8.36988, 4.11387, 4.09615, 3.9167, 6.69005, 1.97801, 1.35459, 5.03892, 0.408918, 5.81834, 3.99395, 5.9108, 6.89266, 6.85158, 1.0239, 5.06567, 2.24719, 3.45162, 7.95507, 2.58786, 2.3893, 6.37831, 2.77929, 0.218599, 8.3379, 6.63345, 3.77179, 1.62066, 1.35103, 2.42228, 0.997058, 5.54575, 6.51959
6.07763, 7.9535, 2.75326, 4.17114, 3.68767, 7.30632, 6.34262, 5.711, 5.80008, 0.549895, 4.18342, 1.03633, 4.39392, 5.53835, 7.8322, 7.37981, 1.32228, 8.36144, 4.13397, 4.07736, 3.92514, 6.67544, 1.99995, 1.3575, 5.02476, 0.433059, 5.79186, 4.01864, 5.9138, 6.8737, 6.83504, 1.04303, 5.04586, 2.27247, 3.45789, 7.94313, 2.61325, 2.38476, 6.35642, 2.80061, 0.225666, 8.33079, 6.60781, 3.79297, 1.6405, 1.35361, 2.44701, 1.00319, 5.55088, 6.4999
6.07501, 7.95028, 2.74788, 4.16395, 3.68521, 7.30176, 6.33884, 5.7079, 5.79312, 0.54993, 4.17371, 1.03525, 4.38995, 5.5338, 7.82933, 7.37729, 1.32148, 8.35648, 4.12832, 4.0725, 3.9222, 6.67079, 1.98019, 1.34954, 5.01668, 0.433296, 5.78676, 4.01557, 5.91066, 6.87033, 6.8292, 1.04263, 5.03866, 2.27002, 3.45585, 7.9387, 2.60243, 2.37709, 6.35081, 2.79863, 0.225561, 8.32569, 6.60292, 3.79057, 1.61651, 1.3418, 2.42952, 1.00007, 5.54755, 6.4963
6.07241, 7.94709, 2.74254, 4.15682, 3.68278, 7.29723, 6.33509, 5.70484, 5.78623, 0.549965, 4.16408, 1.03418, 4.38601, 5.52929, 7.82648, 7.3748, 1.32068, 8.35157, 4.12272, 4.06769, 3.91929, 6.66619, 1.96037, 1.34156, 5.00866, 0.433532, 5.78171, 4.01254, 5.90756, 6.86699, 6.82341, 1.04223, 5.03152, 2.26759, 3.45382, 7.9343, 2.59166, 2.36945, 6.34524, 2.79667, 0.225457, 8.32063, 6.59809, 3.78819, 1.59224, 1.32985, 2.41205, 0.996954, 5.54424, 6.49273
6.07208, 7.93055, 2.75679, 4.13875, 3.68836, 7.2818, 6.33592, 5.6777, 5.77828, 0.56861, 4.15899, 1.05728, 4.39462, 5.50853, 7.82067, 7.35754, 1.32724, 8.34077, 4.137, 4.04517, 3.92565, 6.64917, 1.96342, 1.36876, 5.00248, 0.453418, 5.76157, 4.03786, 5.90838, 6.84702, 6.81288, 1.05935, 5.02045, 2.29258, 3.4588, 7.92023, 2.58969, 2.40297, 6.32992, 2.81762, 0.232604, 8.31119, 6.5785, 3.80956, 1.59716, 1.35704, 2.41325, 1.02211, 5.54689, 6.47182
6.06953, 7.92742, 2.75151, 4.13175, 3.68596, 7.27736, 6.33223, 5.6747, 5.7715, 0.568622, 4.14952, 1.05618, 4.39074, 5.50411, 7.81787, 7.35509, 1.32645, 8.33595, 4.13147, 4.04047, 3.92278, 6.64466, 1.94399, 1.36066, 4.9946, 0.453618, 5.75662, 4.03485, 5.90532, 6.84374, 6.80719, 1.05895, 5.01345, 2.29015, 3.45681, 7.91592, 2.57923, 2.3954, 6.32446, 2.81567, 0.232497, 8.30622, 6.57376, 3.80721, 1.57333, 1.34492, 2.39605, 1.01886, 5.54364, 6.46833
6.07076, 7.91252, 2.7686, 4.1212, 3.69291, 7.26473, 6.33581, 5.64859, 5.75732, 0.589545, 4.13309, 1.08246, 4.40236, 5.48643, 7.81368, 7.33888, 1.33307, 8.32788, 4.15114, 4.02225, 3.93093, 6.6306, 1.96476, 1.36344, 4.98104, 0.476799, 5.73117, 4.05872, 5.90819, 6.82546, 6.79135, 1.07731, 4.99447, 2.31459, 3.46282, 7.90446, 2.60344, 2.39109, 6.30344, 2.83624, 0.239266, 8.29943, 6.54913, 3.82776, 1.59204, 1.34743, 2.41955, 1.0246, 5.54858, 6.4493
6.06825, 7.90946, 2.76338, 4.11436, 3.69054, 7.26038, 6.33218, 5.64565, 5.75065, 0.589532, 4.12377, 1.08131, 4.39854, 5.4821, 7.81093, 7.33648, 1.3323, 8.32314, 4.1457, 4.01766, 3.9281, 6.62617, 1.94568, 1.35556, 4.97328, 0.476961, 5.72633, 4.05575, 5.90519, 6.82225, 6.78577, 1.0769, 4.9876, 2.31217, 3.46086, 7.90023, 2.59316, 2.38374, 6.29809, 2.8343, 0.239157, 8.29455, 6.54447, 3.82543, 1.56847, 1.33556, 2.40276, 1.02142, 5.54538, 6.44587
6.06576, 7.90642, 2.75821, 4.10757, 3.6882, 7.25606, 6.32858, 5.64274, 5.74404, 0.58952, 4.11451, 1.08016, 4.39475, 5.47782, 7.8082, 7.3341, 1.33153, 8.31845, 4.1403, 4.01311, 3.9253, 6.62178, 1.92656, 1.34765, 4.96558, 0.47712, 5.72153, 4.0528, 5.90221, 6.81906, 6.78023, 1.07649, 4.98079, 2.30977, 3.45892, 7.89604, 2.58293, 2.37644, 6.29278, 2.83238, 0.239049, 8.28972, 6.53987, 3.82312, 1.5446, 1.32353, 2.38599, 1.01824, 5.54221, 6.44248
6.06543, 7.89055, 2.77192, 4.0902, 3.69356, 7.24126, 6.32937, 5.61638, 5.73646, 0.607454, 4.10975, 1.10245, 4.40315, 5.45779, 7.80261, 7.31754, 1.3378, 8.30812, 4.15425, 3.9914, 3.93142, 6.60543, 1.92966, 1.3736, 4.95971, 0.496259, 5.70211, 4.07728, 5.90298, 6.79985, 6.77014, 1.09295, 4.97018, 2.33399, 3.46368, 7.88256, 2.58118, 2.40851, 6.27804, 2.85262, 0.245884, 8.28069, 6.52102, 3.84385, 1.54958, 1.34936, 2.38726, 1.04232, 5.54475, 6.42232
6.06298, 7.88757, 2.7668, 4.08355, 3.69126, 7.23703, 6.32583, 5.61353, 5.72997, 0.607421, 4.10066, 1.10127, 4.39941, 5.45359, 7.79993, 7.31521, 1.33705, 8.30352, 4.14893, 3.98695, 3.92866, 6.60113, 1.91092, 1.3656, 4.95215, 0.496387, 5.69742, 4.07436, 5.90005, 6.79673, 6.7647, 1.09253, 4.9635, 2.3316, 3.46177, 7.87844, 2.57124, 2.40127, 6.27283, 2.85071, 0.245774, 8.27594, 6.5165, 3.84156, 1.52613, 1.33718, 2.37077, 1.03902, 5.54163, 6.41899
6.06415, 7.87328, 2.78337, 4.07347, 3.69793, 7.2249, 6.32927, 5.5881, 5.7164, 0.627503, 4.08485, 1.12649, 4.41075, 5.43647, 7.79589, 7.29965, 1.34339, 8.29579, 4.16817, 3.96926, 3.93652, 6.5876, 1.93057, 1.36827, 4.93916, 0.518639, 5.67297, 4.09741, 5.9028, 6.77911, 6.74954, 1.11016, 4.94533, 2.35522, 3.46754, 7.86746, 2.59433, 2.39717, 6.25266, 2.87055, 0.252255, 8.26945, 6.49284, 3.8615, 1.54378, 1.33963, 2.39309, 1.04441, 5.54639, 6.40061
6.06175, 7.87035, 2.77831, 4.06696, 3.69566, 7.22074, 6.32578, 5.58531, 5.71001, 0.627448, 4.07589, 1.12527, 4.40707, 5.43236, 7.79325, 7.29736, 1.34264, 8.29127, 4.16293, 3.96493, 3.9338, 6.58338, 1.91216, 1.36047, 4.93171, 0.518731, 5.66837, 4.09453, 5.89992, 6.77605, 6.7442, 1.10974, 4.93877, 2.35284, 3.46566, 7.86342, 2.58456, 2.39014, 6.24755, 2.86866, 0.252142, 8.2648, 6.48841, 3.85923, 1.52056, 1.32767, 2.37697, 1.04119, 5.54332, 6.39735
6.05937, 7.86746, 2.7733, 4.06051, 3.69342, 7.21663, 6.32232, 5.58255, 5.70368, 0.627394, 4.06701, 1.12406, 4.40342, 5.42828, 7.79065, 7.2951, 1.3419, 8.2868, 4.15774, 3.96063, 3.93111, 6.5792, 1.8937, 1.35266, 4.92433, 0.518822, 5.66381, 4.09167, 5.89707, 6.77302, 6.73891, 1.10932, 4.93228, 2.35047, 3.46379, 7.85943, 2.57485, 2.38316, 6.24249, 2.86678, 0.252031, 8.26018, 6.48402, 3.85699, 1.49704, 1.31556, 2.36088, 1.03797, 5.54028, 6.39412
6.0605, 7.85353, 2.78953, 4.0507, 3.69993, 7.2048, 6.32566, 5.55759, 5.69046, 0.646976, 4.05152, 1.14863, 4.41456, 5.41152, 7.78669, 7.27993, 1.34807, 8.27928, 4.17667, 3.94325, 3.93878, 6.566, 1.91273, 1.35533, 4.91166, 0.540524, 5.63999, 4.11419, 5.89973, 6.75582, 6.72414, 1.12651, 4.91459, 2.37358, 3.46942, 7.84872, 2.59744, 2.37924, 6.22283, 2.88617, 0.258341, 8.25387, 6.46096, 3.87654, 1.51407, 1.31803, 2.38255, 1.04325, 5.54491, 6.37615
6.05816, 7.85069, 2.78459, 4.04439, 3.69771, 7.20076, 6.32226, 5.55488, 5.68424, 0.6469, 4.04277, 1.14738, 4.41097, 5.40753, 7.78413, 7.27771, 1.34734, 8.27489, 4.17155, 3.93906, 3.93613, 6.5619, 1.8946, 1.34771, 4.90439, 0.540582, 5.63553, 4.11136, 5.89693, 6.75285, 6.71894, 1.12608, 4.90822, 2.37122, 3.46758, 7.8448, 2.5879, 2.37246, 6.21786, 2.88431, 0.258228, 8.24934, 6.45666, 3.87432, 1.49076, 1.30613, 2.36683, 1.0401, 5.54192, 6.37298
6.05584, 7.84788, 2.77968, 4.03813, 3.69552, 7.19676, 6.31889, 5.5522, 5.67806, 0.646825, 4.03409, 1.14614, 4.40741, 5.40357, 7.7816, 7.27551, 1.34662, 8.27053, 4.16648, 3.93492, 3.93351, 6.55784, 1.87643, 1.34006, 4.89719, 0.540639, 5.63111, 4.10856, 5.89415, 6.74991, 6.71379, 1.12566, 4.9019, 2.36888, 3.46576, 7.84092, 2.57842, 2.36571, 6.21294, 2.88246, 0.258116, 8.24485, 6.4524, 3.87213, 1.46713, 1.29406, 2.35114, 1.03695, 5.53895, 6.36984
6.0555, 7.83306, 2.79257, 4.02189, 3.70053, 7.18293, 6.31958, 5.5271, 5.67104, 0.663663, 4.02984, 1.16715, 4.41547, 5.38466, 7.77634, 7.26005, 1.35246, 8.26092, 4.17992, 3.9144, 3.93926, 6.54253, 1.87959, 1.36402, 4.8918, 0.558623, 5.61286, 4.13166, 5.89484, 6.73187, 6.70439, 1.1411, 4.892, 2.39194, 3.4702, 7.82834, 2.577, 2.39535, 6.19912, 2.90157, 0.264474, 8.23646, 6.43472, 3.89186, 1.47215, 1.31772, 2.3525, 1.05932, 5.54132, 6.35086
6.05322, 7.8303, 2.78771, 4.01576, 3.69837, 7.17901, 6.31626, 5.52447, 5.66498, 0.663572, 4.02131, 1.16588, 4.41196, 5.38079, 7.77385, 7.25789, 1.35174, 8.25665, 4.17492, 3.91035, 3.93667, 6.53854, 1.86177, 1.3563, 4.88471, 0.558653, 5.60853, 4.12889, 5.89211, 6.72898, 6.69933, 1.14067, 4.88581, 2.38961, 3.46842, 7.82453, 2.56778, 2.38867, 6.19429, 2.89975, 0.264361, 8.23205, 6.43054, 3.88969, 1.44889, 1.30549, 2.33707, 1.05607, 5.5384, 6.34778
6.05097, 7.82757, 2.7829, 4.00968, 3.69624, 7.17512, 6.31298, 5.52187, 5.65897, 0.663481, 4.01286, 1.16462, 4.40849, 5.37695, 7.77138, 7.25575, 1.35103, 8.25242, 4.16997, 3.90633, 3.93411, 6.53459, 1.8439, 1.34856, 4.87769, 0.558682, 5.60424, 4.12614, 5.8894, 6.72612, 6.69432, 1.14025, 4.87967, 2.3873, 3.46664, 7.82075, 2.5586, 2.38203, 6.18951, 2.89793, 0.264248, 8.22769, 6.42641, 3.88754, 1.42528, 1.29308, 2.32167, 1.05284, 5.53551, 6.34474
6.05202, 7.81434, 2.79848, 4.00042, 3.70244, 7.16388, 6.31613, 5.49783, 5.64646, 0.682085, 3.99814, 1.18796, 4.41926, 5.36087, 7.7676, 7.24134, 1.35689, 8.2453, 4.18829, 3.88956, 3.94144, 6.52202, 1.86164, 1.35113, 4.8657, 0.5793, 5.58163, 4.14764, 5.89192, 6.70972, 6.68034, 1.15659, 4.86293, 2.40946, 3.47198, 7.81059, 2.57991, 2.3784, 6.17084, 2.91644, 0.270231, 8.22171, 6.4045, 3.90633, 1.44107, 1.29549, 2.34194, 1.05774, 5.53992, 6.32755
6.0498, 7.81166, 2.79373, 3.99447, 3.70033, 7.16007, 6.3129, 5.49528, 5.64055, 0.681976, 3.98981, 1.18667, 4.41585, 5.35712, 7.76518, 7.23924, 1.35619, 8.24114, 4.18342, 3.88565, 3.93891, 6.51815, 1.84409, 1.34357, 4.85879, 0.5793, 5.57743, 4.14493, 5.88926, 6.70692, 6.67541, 1.15616, 4.8569, 2.40716, 3.47024, 7.80688, 2.5709, 2.37195, 6.16615, 2.91465, 0.270117, 8.21743, 6.40045, 3.9042, 1.41762, 1.28326, 2.32689, 1.05457, 5.53708, 6.32457
