0.397517, 1.04428
0.481587, 1.17575
0.429191, 1.03396
0.500907, 1.16135
0.446465, 1.03054
0.510182, 1.15194
0.456493, 1.03036
0.514459, 1.14521
0.462744, 1.03173
0.516184, 1.13998
0.466944, 1.03382
0.51658, 1.13568
0.469979, 1.03623
0.516279, 1.13197
0.472318, 1.03873
0.515614, 1.12868
0.474221, 1.04122
0.514769, 1.12572
0.475833, 1.04364
0.513843, 1.123
0.47724, 1.04596
0.512894, 1.1205
0.478495, 1.04817
0.511953, 1.11818
0.479631, 1.05026
0.511039, 1.11602
0.480671, 1.05224
0.510159, 1.114
0.481629, 1.05411
0.509321, 1.11213
0.482516, 1.05587
0.508525, 1.11037
0.483341, 1.05752
0.507772, 1.10872
0.484109, 1.05908
0.50706, 1.10718
0.484826, 1.06054
0.50639, 1.10574
0.485497, 1.06191
0.505758, 1.10439
0.486125, 1.0632
0.505164, 1.10312
0.486712, 1.06441
0.504604, 1.10193
0.487263, 1.06555
0.504078, 1.10081
0.487779, 1.06662
0.503584, 1.09976
0.488264, 1.06763
0.503119, 1.09878
0.488718, 1.06857
0.502682, 1.09785
0.489145, 1.06946
0.502272, 1.09699
0.489545, 1.0703
0.501886, 1.09617
0.489921, 1.07108
0.501523, 1.09541
0.490274, 1.07182
0.501182, 1.09469
0.490606, 1.07251
0.500862, 1.09401
0.490918, 1.07316
0.50056, 1.09338
0.49121, 1.07377
0.500277, 1.09278
0.491485, 1.07434
0.500011, 1.09222
0.491744, 1.07488
0.499761, 1.0917
0.491986, 1.07539
0.499526, 1.0912
0.492215, 1.07587
0.499305, 1.09074
0.492429, 1.07632
0.499097, 1.0903
0.492631, 1.07674
0.498902, 1.08989
0.49282, 1.07713
0.498719, 1.0895
0.492998, 1.07751
0.498546, 1.08914
0.493166, 1.07786
0.498384, 1.0888
0.493323, 1.07819
0.498231, 1.08848
0.493471, 1.0785
0.498087, 1.08818
0.493611, 1.07879
0.497952, 1.08789
0.493741, 1.07906
0.497825, 1.08763
0.493865, 1.07932
0.497706, 1.08738
0.49398, 1.07956
0.497594, 1.08714
0.494089, 1.07979
0.497488, 1.08692
0.494191, 1.08
0.497389, 1.08671
