2.33959, 0.891639, 2.86115, 0.1701, 2.49201, 3.74837, 4.44895, 4.2062, 1.06035, 0.647826, 1.36177, 2.07602, 3.54773, 1.20802, 1.59171, 3.26404, 3.40937, 1.9283, 0.740245, 4.23139, 4.77676, 0.737552, 2.04854, 2.83414, 2.44878, 4.80343, 1.00189, 3.13614, 3.24662, 4.01078
2.33959, 0.891639, 2.86417, 0.177413, 2.49035, 3.76038, 4.45244, 4.20358, 1.04828, 0.652283, 1.35508, 2.08055, 3.54765, 1.2033, 1.59377, 3.26238, 3.41091, 1.92257, 0.742041, 4.2358, 4.77752, 0.733694, 2.05428, 2.8483, 2.45106, 4.80275, 1.00106, 3.11783, 3.2444, 4.01527
2.33959, 0.891639, 2.87018, 0.181468, 2.49364, 3.76729, 4.45067, 4.20185, 1.03257, 0.65438, 1.34646, 2.08447, 3.54407, 1.19109, 1.5944, 3.2757, 3.41321, 1.92707, 0.750444, 4.24349, 4.78567, 0.733746, 2.06146, 2.85092, 2.44342, 4.80425, 1.00587, 3.09894, 3.24369, 4.02123
2.33959, 0.891639, 2.87123, 0.186849, 2.49869, 3.77881, 4.45266, 4.19869, 1.01852, 0.65496, 1.34011, 2.09634, 3.53956, 1.1823, 1.59611, 3.28745, 3.41818, 1.92364, 0.748522, 4.24931, 4.78383, 0.731732, 2.06961, 2.8548, 2.4443, 4.8019, 0.995793, 3.08349, 3.23667, 4.01658
2.33959, 0.891639, 2.87662, 0.199763, 2.51411, 3.78603, 4.44318, 4.19779, 1.00232, 0.654318, 1.34053, 2.10609, 3.53705, 1.1735, 1.59248, 3.29776, 3.42295, 1.92132, 0.747541, 4.25935, 4.78967, 0.732974, 2.07591, 2.8665, 2.4389, 4.79506, 0.992338, 3.06866, 3.23796, 4.01239
2.33959, 0.891639, 2.88774, 0.216066, 2.52905, 3.79616, 4.43978, 4.19199, 0.982808, 0.659047, 1.333, 2.11167, 3.52323, 1.16783, 1.59361, 3.30933, 3.42647, 1.92094, 0.745711, 4.27891, 4.79803, 0.728845, 2.08193, 2.8707, 2.43182, 4.78644, 0.98895, 3.05585, 3.23742, 4.0119
2.33959, 0.891639, 2.90414, 0.241246, 2.54241, 3.80411, 4.43494, 4.19008, 0.962869, 0.667823, 1.32218, 2.12152, 3.50206, 1.1503, 1.59666, 3.32164, 3.4272, 1.92033, 0.740583, 4.29765, 4.80101, 0.723788, 2.08198, 2.87636, 2.42781, 4.77432, 0.975835, 3.04521, 3.23294, 4.00918
2.33959, 0.891639, 2.92163, 0.266783, 2.56193, 3.81452, 4.43142, 4.19065, 0.945109, 0.676295, 1.30413, 2.13076, 3.4781, 1.13467, 1.60403, 3.33786, 3.42716, 1.9219, 0.747479, 4.31104, 4.80346, 0.722067, 2.08775, 2.88492, 2.41976, 4.76035, 0.972135, 3.03926, 3.23275, 4.01294
2.33959, 0.891639, 2.93607, 0.292148, 2.58065, 3.82982, 4.42768, 4.18708, 0.924042, 0.683524, 1.28562, 2.14127, 3.45068, 1.11981, 1.61603, 3.35088, 3.42932, 1.92449, 0.745846, 4.32904, 4.80881, 0.72247, 2.09956, 2.89303, 2.41301, 4.74486, 0.964952, 3.03047, 3.23561, 4.01507
2.33959, 0.891639, 2.94704, 0.321474, 2.59782, 3.84458, 4.4205, 4.18013, 0.904541, 0.689824, 1.26292, 2.14934, 3.42475, 1.10843, 1.62253, 3.36723, 3.43633, 1.93025, 0.748327, 4.34813, 4.817, 0.720272, 2.11254, 2.89608, 2.40855, 4.72856, 0.955464, 3.02093, 3.24032, 4.015
