1.07254, 1.99592, 2.11359, 1.31408, 0.539337, 2.53627, 2.8565, 0.548781
1.09133, 1.62695, 2.0067, 1.41973, 0.623653, 2.41987, 2.81143, 0.592502
1.1341, 1.69234, 1.95395, 1.50487, 0.760536, 2.39239, 2.79628, 0.611533
1.17547, 1.75561, 1.87524, 1.63191, 0.834725, 2.3775, 2.78136, 0.630264
1.28562, 1.81231, 2.02166, 1.7962, 0.943605, 2.38631, 2.77532, 0.735089
1.31336, 1.8695, 1.96732, 1.84254, 1.01006, 2.36927, 2.75973, 0.753488
1.2624, 1.75792, 1.90364, 1.773, 0.993139, 2.27925, 2.67676, 0.739322
1.28969, 1.81496, 1.86029, 1.82311, 1.05424, 2.27507, 2.66212, 0.75798
1.31462, 1.86704, 1.81964, 1.8701, 1.10941, 2.2713, 2.64768, 0.776378
1.2679, 1.76511, 1.76312, 1.79935, 1.08807, 2.18615, 2.56728, 0.76097
1.36585, 1.81819, 1.91529, 1.921, 1.19472, 2.20904, 2.573, 0.857104
1.31696, 1.72232, 1.86423, 1.85984, 1.16992, 2.12803, 2.4954, 0.838423
1.33467, 1.77417, 1.82688, 1.89885, 1.2088, 2.14198, 2.48183, 0.857522
1.28675, 1.67901, 1.77816, 1.83706, 1.18302, 2.0629, 2.40458, 0.837987
1.30512, 1.72883, 1.75017, 1.87743, 1.21774, 2.08313, 2.3921, 0.857305
1.3224, 1.77567, 1.72454, 1.91439, 1.24851, 2.10105, 2.37974, 0.876421
1.27914, 1.68814, 1.68139, 1.85389, 1.2225, 2.02817, 2.30477, 0.855536
1.35428, 1.73334, 1.80407, 1.93712, 1.3131, 2.05929, 2.32228, 0.935138
1.31002, 1.65038, 1.76383, 1.88377, 1.28546, 1.99097, 2.25054, 0.911968
1.32371, 1.69425, 1.73999, 1.91585, 1.30595, 2.01575, 2.23942, 0.931592
1.3367, 1.7359, 1.71818, 1.94519, 1.32425, 2.03787, 2.22838, 0.95107
1.34892, 1.7751, 1.69836, 1.97186, 1.34054, 2.05758, 2.21743, 0.970413
1.31218, 1.70356, 1.66465, 1.92161, 1.31538, 1.99787, 2.15013, 0.945733
1.3768, 1.74264, 1.77481, 1.98771, 1.39602, 2.02926, 2.17227, 1.01276
1.33995, 1.67521, 1.74304, 1.94307, 1.37035, 1.97378, 2.10829, 0.986841
1.34989, 1.71162, 1.72378, 1.96655, 1.38071, 1.99624, 2.09878, 1.00638
1.35931, 1.74615, 1.70615, 1.98803, 1.39007, 2.01651, 2.08929, 1.02584
1.32619, 1.68391, 1.67762, 1.94537, 1.36639, 1.96533, 2.0277, 0.99891
