0.362895, 2.14876, 2.36938, 1.09253, 1.34969, 1.68378, 2.22795, 1.19328
0.983262, 1.92003, 2.17197, 1.19506, 0.726899, 1.96411, 2.00976, 1.30344
1.80357, 1.77046, 1.80334, 1.39852, 1.29528, 1.8241, 1.55765, 1.5481
1.57732, 1.82881, 1.61749, 1.49208, 0.797581, 1.98093, 1.30712, 1.66825
1.83978, 1.68306, 1.98737, 1.38534, 0.939284, 1.92081, 1.5348, 1.58793
1.64082, 1.74443, 1.83159, 1.45667, 0.317229, 2.17519, 1.28541, 1.70158
1.27691, 1.85806, 1.57066, 1.5774, 0.936502, 1.95338, 0.689875, 1.97538
1.45823, 1.77235, 1.866, 1.47489, 1.07671, 1.89161, 0.813181, 1.92607
1.67497, 1.67101, 2.49811, 1.28003, 1.22819, 1.82507, 0.942429, 1.87446
2.28087, 1.38955, 1.78214, 1.71011, 1.50701, 1.70406, 1.16364, 1.78768
2.16556, 1.43449, 1.60049, 1.7649, 1.2641, 1.79374, 0.536914, 2.03333
1.96997, 1.50901, 1.20742, 1.87413, 0.665722, 2.0014, 1.1901, 1.87226
2.39325, 1.28154, 1.3544, 1.80606, 0.769468, 1.95909, 1.33557, 1.80576
1.86905, 1.65636, 1.65247, 1.66298, 0.944773, 1.887, 1.62767, 1.66773
1.72301, 1.70308, 1.47527, 1.72729, 0.50659, 2.08368, 1.44541, 1.73437
1.98385, 1.57301, 1.65958, 1.64645, 0.592669, 2.04786, 1.62332, 1.65697
1.77861, 1.64391, 1.36316, 1.75748, 1.14665, 1.88957, 1.30911, 1.77538
2.07312, 1.50869, 1.51585, 1.69207, 1.26696, 1.8347, 1.45339, 1.71393
1.96739, 1.54754, 1.32935, 1.76232, 0.919801, 1.94251, 1.24667, 1.79168
2.28325, 1.36872, 1.4685, 1.70353, 1.01672, 1.90076, 1.37476, 1.73784
2.19899, 1.4024, 1.27984, 1.77535, 0.689363, 2.02418, 1.14846, 1.8234
1.64093, 1.9112, 1.56662, 1.65744, 0.827818, 1.96623, 1.37369, 1.73148
1.78912, 1.81398, 1.74145, 1.58571, 0.91142, 1.93086, 1.50829, 1.67591
1.98575, 1.68903, 1.9837, 1.49, 0.997296, 1.89457, 1.66393, 1.61232
1.88576, 1.71701, 1.89154, 1.5266, 0.700811, 2.01259, 1.53874, 1.66202
1.68982, 1.769, 1.71704, 1.5967, 1.22981, 1.86037, 1.20089, 1.79995
1.85373, 1.6792, 1.92487, 1.51373, 1.32802, 1.81513, 1.30051, 1.75871
1.75325, 1.71018, 1.83655, 1.54875, 1.10991, 1.88413, 1.08168, 1.84203
1.93685, 1.61547, 2.11612, 1.44325, 1.19429, 1.84673, 1.16639, 1.80722
1.85046, 1.64417, 2.04431, 1.4716, 0.855902, 1.9525, 0.803733, 1.94026
1.55027, 1.73647, 1.83962, 1.55195, 1.20904, 1.88635, 1.12838, 1.88242
1.67219, 1.67926, 2.09626, 1.45422, 1.29093, 1.84774, 1.20634, 1.84758
1.57078, 1.71437, 2.02969, 1.48037, 1.0772, 1.91009, 0.914778, 1.93774
1.69059, 1.65951, 2.30171, 1.31687, 1.14728, 1.87853, 0.978022, 1.91073
1.59792, 1.69251, 2.24824, 1.33942, 0.721808, 1.99767, 0.746449, 2.00136
1.2139, 1.82901, 2.11896, 1.39501, 1.02016, 1.92346, 1.06204, 1.91992
1.28685, 1.79721, 2.28005, 1.33397, 1.08166, 1.89617, 1.12512, 1.89139
1.43714, 1.72953, 1.99671, 1.55999, 1.19445, 1.84488, 1.24247, 1.83676
1.52502, 1.69182, 2.17607, 1.45022, 1.26157, 1.81528, 1.3122, 1.80547
1.42779, 1.72821, 2.12464, 1.4697, 1.0798, 1.87574, 1.15644, 1.85686
1.50981, 1.69331, 2.26181, 1.40175, 1.13752, 1.85089, 1.21761, 1.83003
1.41644, 1.72854, 2.21633, 1.41936, 0.790043, 1.96104, 1.01265, 1.89706
1.64559, 1.63723, 1.85519, 1.71649, 0.869882, 1.92926, 1.11032, 1.85674
1.7506, 1.59357, 1.99897, 1.63645, 0.915622, 1.91038, 1.16453, 1.83361
1.87982, 1.54131, 2.12867, 1.54799, 0.961431, 1.89149, 1.21967, 1.81012
1.82647, 1.56212, 2.083, 1.5633, 0.795425, 1.96272, 1.04544, 1.87096
1.98019, 1.50229, 2.24015, 1.44552, 0.835106, 1.94627, 1.09265, 1.85115
