1.40972, 1.64312
1.31609, 1.63524
1.18797, 1.62445
0.889848, 1.59935
0.816591, 1.59318
0.750608, 1.58763
0.811605, 1.59303
0.747441, 1.58759
0.80758, 1.59288
0.745099, 1.58755
0.804297, 1.59273
0.743388, 1.58751
0.801591, 1.59259
0.742162, 1.58749
0.799334, 1.59246
0.741308, 1.58747
0.797429, 1.59234
0.740742, 1.58746
0.795802, 1.59224
0.740398, 1.58746
0.794396, 1.59214
0.740226, 1.58747
0.793166, 1.59205
0.740188, 1.58748
0.792077, 1.59197
0.740252, 1.5875
0.791103, 1.5919
0.740396, 1.58752
0.790222, 1.59183
0.740601, 1.58754
0.789418, 1.59176
0.740854, 1.58757
0.788677, 1.5917
0.741142, 1.5876
0.78799, 1.59165
0.741457, 1.58763
0.787347, 1.59159
0.741793, 1.58766
0.786742, 1.59154
0.742143, 1.58769
0.786169, 1.59149
0.742503, 1.58772
0.785625, 1.59145
0.74287, 1.58775
0.785106, 1.5914
0.74324, 1.58779
0.784608, 1.59136
0.743613, 1.58782
0.78413, 1.59132
0.743985, 1.58785
0.783669, 1.59128
0.744356, 1.58788
0.783224, 1.59124
0.744725, 1.58792
0.782793, 1.59121
0.74509, 1.58795
0.782376, 1.59117
0.745452, 1.58798
0.781971, 1.59114
0.745808, 1.58801
0.781578, 1.5911
0.74616, 1.58804
0.781195, 1.59107
0.746507, 1.58807
