1.23569, 0.506736
1.22041, 0.668408
0.12262, 0.496082
0.159616, 0.527688
0.198713, 0.561089
0.240447, 0.596742
0.285613, 0.635328
0.33548, 0.67793
0.392304, 0.726475
0.460828, 0.785017
0.554803, 0.865301
0.77584, 1.05414
0.740855, 0.990877
0.792959, 1.0396
0.756376, 0.979137
0.805689, 1.02851
0.768164, 0.970432
0.815165, 1.02
0.777167, 0.963977
0.822227, 1.0134
0.784091, 0.959194
0.827494, 1.00826
0.789457, 0.955655
0.831419, 1.0042
0.793651, 0.953049
0.834338, 1.00096
0.796961, 0.951143
0.836501, 0.998345
0.799599, 0.949765
0.838092, 0.996211
0.801723, 0.948788
0.839249, 0.994444
0.803455, 0.948116
0.840076, 0.992962
0.804882, 0.947676
0.840651, 0.991701
0.806075, 0.947413
0.841033, 0.990615
0.807083, 0.947286
0.841266, 0.989666
0.807948, 0.947264
0.841386, 0.988827
0.808698, 0.947322
0.841418, 0.988075
0.809357, 0.947441
0.841383, 0.987395
0.809944, 0.947607
0.841296, 0.986772
0.810472, 0.94781
0.84117, 0.986197
0.810953, 0.948039
0.841013, 0.985662
0.811394, 0.948289
0.840833, 0.985161
0.811803, 0.948553
0.840637, 0.984688
0.812185, 0.948829
0.840428, 0.984239
0.812545, 0.949112
0.840209, 0.983811
0.812885, 0.9494
0.839984, 0.983402
0.813208, 0.94969
0.839756, 0.983009
0.813517, 0.949982
0.839525, 0.982631
0.813813, 0.950274
0.839293, 0.982266
0.814098, 0.950565
0.839061, 0.981912
0.814373, 0.950854
0.838829, 0.98157
0.814639, 0.951141
0.8386, 0.981238
0.814896, 0.951424
0.838373, 0.980915
0.815146, 0.951704
0.838148, 0.980601
0.815389, 0.951981
0.837926, 0.980295
0.815626, 0.952253
