0.711296, 2.51258, 1.19898, 3.715, 5.12178, 2.84145, 0.187982, 2.89824, 0.0445401, 0.370344, 3.76637, 5.09525, 2.88111, 3.5811, 3.83703, 4.18903, 0.254095, 1.79597, 4.14923, 2.00151, 5.38181, 4.1259, 0.40933, 4.83705, 2.39038, 2.61904, 1.50012, 0.905239, 4.90863, 0.330904, 2.76336, 1.74632, 2.70194, 0.502119, 0.406297, 2.09951, 5.00037, 2.5455, 0.273637, 4.21162
0.707582, 2.51085, 1.18899, 3.71519, 5.12909, 2.84617, 0.185282, 2.89865, 0.0470185, 0.365257, 3.77248, 5.08964, 2.88102, 3.58195, 3.82864, 4.19616, 0.248704, 1.79238, 4.15438, 1.99795, 5.37677, 4.12465, 0.420409, 4.8362, 2.39949, 2.62572, 1.49471, 0.905297, 4.90556, 0.333256, 2.77031, 1.74925, 2.70183, 0.494629, 0.39561, 2.09631, 5.00147, 2.54318, 0.275513, 4.20356
0.700939, 2.50892, 1.17738, 3.71036, 5.13942, 2.86309, 0.191621, 2.90621, 0.0383159, 0.356639, 3.78278, 5.08993, 2.86967, 3.58466, 3.82411, 4.21675, 0.245944, 1.78995, 4.15952, 1.99037, 5.37277, 4.12535, 0.429026, 4.8407, 2.40043, 2.62558, 1.49764, 0.890479, 4.90399, 0.339151, 2.77634, 1.75503, 2.69769, 0.485318, 0.390584, 2.08588, 5.01348, 2.54465, 0.278201, 4.19908
0.696133, 2.51407, 1.16823, 3.71162, 5.14605, 2.86826, 0.18945, 2.90592, 0.0337024, 0.34308, 3.79162, 5.08777, 2.86374, 3.58614, 3.82699, 4.23036, 0.241839, 1.79259, 4.15825, 1.99138, 5.37748, 4.11916, 0.430713, 4.85115, 2.41029, 2.62644, 1.4874, 0.875935, 4.90663, 0.343568, 2.77762, 1.76118, 2.69775, 0.483953, 0.387548, 2.07624, 5.01568, 2.55467, 0.282535, 4.19231
0.686684, 2.50801, 1.16089, 3.70865, 5.14948, 2.87616, 0.191178, 2.908, 0.0318436, 0.336374, 3.80359, 5.08357, 2.85992, 3.58749, 3.83114, 4.25175, 0.234386, 1.78737, 4.16475, 1.99011, 5.37936, 4.1185, 0.433408, 4.85647, 2.41544, 2.62892, 1.48517, 0.869411, 4.90753, 0.339065, 2.77806, 1.75945, 2.70524, 0.483086, 0.374731, 2.07056, 5.01657, 2.56589, 0.276992, 4.18506
0.687011, 2.51096, 1.14655, 3.71016, 5.15456, 2.88403, 0.194587, 2.90935, 0.0362128, 0.331039, 3.8117, 5.0795, 2.85634, 3.59045, 3.8329, 4.26679, 0.228384, 1.78677, 4.1734, 1.987, 5.38139, 4.11799, 0.433309, 4.8657, 2.42512, 2.61819, 1.47662, 0.852626, 4.9144, 0.344694, 2.77795, 1.76693, 2.71295, 0.482952, 0.360542, 2.05913, 5.01202, 2.58087, 0.271398, 4.1856
0.689346, 2.51121, 1.13193, 3.70621, 5.16011, 2.89161, 0.197823, 2.91048, 0.037832, 0.325957, 3.81701, 5.08569, 2.85921, 3.59593, 3.84098, 4.28436, 0.217432, 1.78681, 4.18289, 1.9837, 5.38348, 4.12067, 0.432777, 4.87096, 2.43838, 2.6188, 1.46849, 0.832453, 4.92429, 0.34602, 2.78144, 1.77062, 2.72025, 0.492012, 0.34924, 2.046, 5.00792, 2.59257, 0.274486, 4.18361
0.690427, 2.51039, 1.12246, 3.70092, 5.15797, 2.89347, 0.198245, 2.91138, 0.0469492, 0.318501, 3.82582, 5.09171, 2.86188, 3.59873, 3.85067, 4.29979, 0.212386, 1.78678, 4.19363, 1.98677, 5.38364, 4.12512, 0.431424, 4.88227, 2.45027, 2.61913, 1.46175, 0.806524, 4.92304, 0.349492, 2.79056, 1.77034, 2.73315, 0.495854, 0.345282, 2.03231, 5.00703, 2.60503, 0.276991, 4.18241
0.69408, 2.50783, 1.11055, 3.70055, 5.15349, 2.90005, 0.204133, 2.91356, 0.0523123, 0.30927, 3.83125, 5.10285, 2.86277, 3.60126, 3.86009, 4.31661, 0.204097, 1.78066, 4.20595, 1.99132, 5.38368, 4.13156, 0.434496, 4.8943, 2.46102, 2.61523, 1.45619, 0.782751, 4.92702, 0.354118, 2.79269, 1.76906, 2.74554, 0.489811, 0.340511, 2.02022, 5.00872, 2.61458, 0.282117, 4.17863
0.691882, 2.50179, 1.10097, 3.6961, 5.15224, 2.90968, 0.209751, 2.91794, 0.060074, 0.309773, 3.8396, 5.11563, 2.86593, 3.60676, 3.86763, 4.32899, 0.198661, 1.7746, 4.22119, 1.99412, 5.38468, 4.1373, 0.43926, 4.90804, 2.46946, 2.61013, 1.45196, 0.763453, 4.92942, 0.361589, 2.79288, 1.76683, 2.75602, 0.482658, 0.337034, 2.00814, 5.00625, 2.62353, 0.286375, 4.17936
0.690943, 2.49629, 1.09381, 3.69093, 5.15637, 2.91709, 0.209192, 2.91836, 0.0733025, 0.306067, 3.84385, 5.12577, 2.87235, 3.61582, 3.87666, 4.33535, 0.193974, 1.7687, 4.23245, 1.99583, 5.3915, 4.14425, 0.446256, 4.92201, 2.47213, 2.60907, 1.45074, 0.743183, 4.93109, 0.368826, 2.79989, 1.76433, 2.76365, 0.477717, 0.32706, 1.99783, 5.00423, 2.63021, 0.287503, 4.17663
0.689, 2.48942, 1.08284, 3.68172, 5.15275, 2.92029, 0.211279, 2.92128, 0.0892939, 0.300492, 3.84341, 5.13169, 2.87717, 3.62808, 3.89121, 4.34302, 0.192178, 1.7651, 4.24814, 1.99283, 5.3994, 4.14969, 0.453387, 4.93814, 2.47714, 2.61003, 1.44927, 0.723008, 4.9368, 0.378296, 2.80409, 1.76126, 2.77065, 0.472848, 0.316608, 1.98879, 5.00066, 2.63694, 0.287093, 4.17925
0.683769, 2.48495, 1.07591, 3.67557, 5.14929, 2.92849, 0.213181, 2.92818, 0.102589, 0.295725, 3.84649, 5.14014, 2.87581, 3.63671, 3.90234, 4.35548, 0.189451, 1.76644, 4.26341, 1.99467, 5.39893, 4.15119, 0.457804, 4.95636, 2.48399, 2.60481, 1.45099, 0.702429, 4.94441, 0.389226, 2.80664, 1.76246, 2.77316, 0.472485, 0.313289, 1.98156, 4.99623, 2.64119, 0.287919, 4.17863
0.678517, 2.48231, 1.07135, 3.66762, 5.14778, 2.93945, 0.211116, 2.93066, 0.120589, 0.287293, 3.85105, 5.14805, 2.88309, 3.64914, 3.91468, 4.36741, 0.187184, 1.76903, 4.2725, 1.99941, 5.40179, 4.1568, 0.464406, 4.96851, 2.49396, 2.60213, 1.45129, 0.678452, 4.95214, 0.397438, 2.8086, 1.76181, 2.78056, 0.46904, 0.30371, 1.97312, 4.99612, 2.6402, 0.287073, 4.1824
0.674397, 2.47716, 1.06534, 3.66107, 5.14904, 2.9481, 0.20938, 2.93539, 0.137261, 0.27937, 3.85441, 5.15635, 2.88665, 3.6637, 3.92221, 4.37784, 0.187596, 1.77574, 4.28739, 2.00226, 5.40557, 4.1627, 0.471917, 4.98338, 2.50596, 2.59492, 1.4535, 0.658039, 4.96029, 0.410564, 2.8085, 1.76461, 2.78544, 0.465152, 0.298311, 1.96509, 4.99034, 2.64182, 0.288562, 4.1843
0.674412, 2.47182, 1.0598, 3.65316, 5.15004, 2.95589, 0.204644, 2.93461, 0.15517, 0.27263, 3.86227, 5.16629, 2.88775, 3.67824, 3.92975, 4.38798, 0.189325, 1.78202, 4.3017, 2.00017, 5.40949, 4.1689, 0.482824, 4.99809, 2.516, 2.58827, 1.45666, 0.634946, 4.96519, 0.423882, 2.80988, 1.76202, 2.78826, 0.460281, 0.288031, 1.95806, 4.9851, 2.64359, 0.288185, 4.18999
0.675074, 2.46441, 1.05277, 3.64613, 5.14705, 2.96402, 0.199161, 2.93328, 0.171612, 0.267004, 3.86702, 5.17202, 2.88918, 3.697, 3.93856, 4.39583, 0.193392, 1.78857, 4.31159, 1.99841, 5.40824, 4.17432, 0.490365, 5.01369, 2.52287, 2.58353, 1.46171, 0.612605, 4.97282, 0.434756, 2.80569, 1.75896, 2.79243, 0.454568, 0.273552, 1.94949, 4.97401, 2.64591, 0.288628, 4.19546
0.678034, 2.45868, 1.04619, 3.63651, 5.14467, 2.97366, 0.196576, 2.93218, 0.186626, 0.262846, 3.87011, 5.18409, 2.8908, 3.71635, 3.94795, 4.40223, 0.196239, 1.7923, 4.31963, 1.99649, 5.40745, 4.17883, 0.495168, 5.03088, 2.52794, 2.5756, 1.46459, 0.587993, 4.97974, 0.444487, 2.80683, 1.75524, 2.7974, 0.454267, 0.258699, 1.93984, 4.96505, 2.64578, 0.292368, 4.19999
0.682281, 2.45476, 1.03815, 3.62908, 5.14218, 2.98152, 0.192571, 2.92877, 0.204021, 0.26138, 3.8728, 5.19268, 2.89035, 3.73597, 3.95742, 4.40585, 0.198668, 1.79237, 4.32579, 1.99128, 5.40378, 4.18307, 0.500026, 5.04335, 2.53381, 2.56422, 1.46811, 0.561552, 4.98412, 0.456587, 2.80388, 1.75129, 2.79952, 0.451179, 0.242614, 1.93275, 4.95648, 2.64738, 0.294292, 4.20466
0.681441, 2.44746, 1.03165, 3.62012, 5.14133, 2.99076, 0.188981, 2.922, 0.222936, 0.257542, 3.87471, 5.20214, 2.88832, 3.75628, 3.96692, 4.40736, 0.203386, 1.79601, 4.33156, 1.98495, 5.39794, 4.18265, 0.502541, 5.05813, 2.53747, 2.55044, 1.46985, 0.535011, 4.99118, 0.464674, 2.80158, 1.74702, 2.80074, 0.45207, 0.228271, 1.9247, 4.94615, 2.64541, 0.292869, 4.20874
0.680086, 2.44109, 1.02563, 3.60738, 5.13732, 3.00062, 0.189329, 2.91848, 0.242104, 0.255598, 3.87957, 5.20961, 2.8871, 3.77935, 3.97663, 4.40968, 0.209011, 1.7999, 4.33686, 1.98312, 5.39486, 4.18302, 0.506089, 5.07479, 2.54054, 2.53761, 1.47106, 0.510455, 4.99634, 0.477366, 2.79919, 1.74077, 2.79918, 0.449239, 0.212174, 1.91613, 4.93788, 2.6411, 0.290829, 4.21402
0.678548, 2.43685, 1.01997, 3.59711, 5.13482, 3.01005, 0.191014, 2.91528, 0.260694, 0.25071, 3.88726, 5.21586, 2.88395, 3.80006, 3.98696, 4.41028, 0.213386, 1.80635, 4.33648, 1.97831, 5.39421, 4.18299, 0.50736, 5.09115, 2.54182, 2.5223, 1.4732, 0.484182, 5.00031, 0.485842, 2.79572, 1.73769, 2.79902, 0.451334, 0.19422, 1.90869, 4.92853, 2.64013, 0.289374, 4.22065
0.680287, 2.43626, 1.01619, 3.58505, 5.13923, 3.01746, 0.191656, 2.91112, 0.280944, 0.245112, 3.89274, 5.22139, 2.88047, 3.81964, 4.00084, 4.41306, 0.220695, 1.81428, 4.3373, 1.97328, 5.39329, 4.18295, 0.511683, 5.1071, 2.54393, 2.51052, 1.47469, 0.45866, 5.0057, 0.497378, 2.79638, 1.73248, 2.79834, 0.455241, 0.177977, 1.90295, 4.91813, 2.63597, 0.286163, 4.22574
0.6806, 2.42997, 1.01232, 3.57296, 5.14221, 3.02447, 0.193544, 2.90814, 0.299636, 0.237585, 3.89926, 5.2248, 2.87709, 3.83817, 4.01474, 4.41664, 0.232099, 1.82491, 4.33698, 1.97, 5.39429, 4.18041, 0.514549, 5.12379, 2.54828, 2.49735, 1.47948, 0.432874, 5.00666, 0.507927, 2.79824, 1.72886, 2.79787, 0.458926, 0.160184, 1.90205, 4.90898, 2.63169, 0.283626, 4.23327
0.681399, 2.42594, 1.00784, 3.5621, 5.14316, 3.02772, 0.196169, 2.90191, 0.315502, 0.231215, 3.9046, 5.23241, 2.87281, 3.85611, 4.02803, 4.41963, 0.241581, 1.83636, 4.3363, 1.96415, 5.39319, 4.18035, 0.516293, 5.1406, 2.55094, 2.48367, 1.48213, 0.408413, 5.00886, 0.520952, 2.79986, 1.72425, 2.79958, 0.459561, 0.14532, 1.90042, 4.89807, 2.6266, 0.284161, 4.23781
0.683433, 2.42209, 1.00509, 3.55486, 5.14595, 3.0314, 0.198579, 2.89673, 0.334696, 0.225809, 3.91267, 5.24048, 2.86871, 3.87448, 4.04001, 4.42216, 0.251083, 1.8464, 4.33661, 1.95921, 5.39256, 4.17774, 0.519549, 5.15595, 2.5537, 2.46735, 1.48567, 0.384105, 5.01149, 0.536045, 2.79961, 1.71567, 2.79927, 0.459968, 0.129337, 1.89957, 4.88977, 2.62156, 0.284439, 4.24233
0.68876, 2.4197, 1.00396, 3.54906, 5.14631, 3.0339, 0.2003, 2.89356, 0.355083, 0.218402, 3.92037, 5.24808, 2.86571, 3.89212, 4.05635, 4.42517, 0.260489, 1.85578, 4.33431, 1.95465, 5.38905, 4.17731, 0.522617, 5.17208, 2.55638, 2.45176, 1.48787, 0.361824, 5.01423, 0.552117, 2.79868, 1.70875, 2.80009, 0.459168, 0.114269, 1.89803, 4.88092, 2.61668, 0.283621, 4.24694
0.693397, 2.4135, 1.00312, 3.54322, 5.14725, 3.03917, 0.202307, 2.8908, 0.375962, 0.212256, 3.92777, 5.2552, 2.8633, 3.9112, 4.07047, 4.43017, 0.269505, 1.86597, 4.33433, 1.94838, 5.38564, 4.17724, 0.526699, 5.18944, 2.55882, 2.43758, 1.48955, 0.337908, 5.01641, 0.567098, 2.79875, 1.70196, 2.80293, 0.460043, 0.0989023, 1.89455, 4.87086, 2.61329, 0.283853, 4.25009
0.694017, 2.40829, 1.00147, 3.53702, 5.14862, 3.04504, 0.203698, 2.88928, 0.394108, 0.205355, 3.93502, 5.26424, 2.86044, 3.92954, 4.08411, 4.43404, 0.278, 1.87333, 4.33077, 1.94253, 5.38375, 4.17793, 0.527741, 5.20766, 2.56215, 2.42251, 1.49053, 0.314833, 5.01818, 0.581989, 2.79813, 1.69449, 2.80263, 0.461681, 0.0812006, 1.89227, 4.86106, 2.61127, 0.283565, 4.25549
0.697441, 2.40344, 1.00073, 3.52985, 5.14962, 3.05017, 0.20804, 2.8866, 0.412036, 0.19582, 3.94305, 5.27356, 2.85901, 3.94839, 4.097, 4.43629, 0.287862, 1.88113, 4.32701, 1.93864, 5.38002, 4.17935, 0.529532, 5.22443, 2.56656, 2.40909, 1.49034, 0.29189, 5.02135, 0.596281, 2.79713, 1.68404, 2.80367, 0.465228, 0.0627792, 1.88975, 4.85059, 2.60989, 0.285305, 4.26128
0.700977, 2.39834, 0.999278, 3.52322, 5.1517, 3.0548, 0.214356, 2.88378, 0.429208, 0.189047, 3.95065, 5.28358, 2.85799, 3.96619, 4.111, 4.43879, 0.298432, 1.88989, 4.32387, 1.93602, 5.37561, 4.18056, 0.534669, 5.24331, 2.57074, 2.3934, 1.48869, 0.267985, 5.02256, 0.608704, 2.79564, 1.67258, 2.80426, 0.469717, 0.0446369, 1.88698, 4.8391, 2.60754, 0.287896, 4.26681
0.705674, 2.39237, 0.997814, 3.51742, 5.15381, 3.0587, 0.221491, 2.88239, 0.447704, 0.181963, 3.9566, 5.29561, 2.85462, 3.98309, 4.12288, 4.4414, 0.307927, 1.89817, 4.32324, 1.93188, 5.37098, 4.17871, 0.538093, 5.26013, 2.57585, 2.37839, 1.48595, 0.246242, 5.02306, 0.621602, 2.79256, 1.66195, 2.80558, 0.473299, 0.0277109, 1.88679, 4.82939, 2.60571, 0.290044, 4.2737
0.707794, 2.38832, 0.995202, 3.51282, 5.15583, 3.06304, 0.228712, 2.88029, 0.467475, 0.174202, 3.96526, 5.30749, 2.85082, 4.00065, 4.13571, 4.44175, 0.317385, 1.90599, 4.32142, 1.92696, 5.36587, 4.17681, 0.540673, 5.27637, 2.58036, 2.36276, 1.48215, 0.22356, 5.02186, 0.635487, 2.78876, 1.65232, 2.80776, 0.475972, 0.00916594, 1.88697, 4.817, 2.60507, 0.290607, 4.27624
0.712103, 2.38413, 0.993604, 3.50649, 5.15838, 3.06898, 0.234743, 2.87766, 0.486068, 0.167321, 3.97369, 5.31972, 2.84784, 4.0183, 4.14817, 4.44333, 0.325409, 1.91307, 4.31899, 1.92465, 5.35947, 4.17368, 0.545432, 5.29278, 2.58449, 2.34756, 1.4778, 0.200661, 5.02101, 0.648203, 2.78483, 1.64206, 2.80998, 0.479493, -0.0089739, 1.88814, 4.80534, 2.60321, 0.291202, 4.28117
0.716027, 2.37938, 0.992148, 3.50164, 5.16079, 3.07441, 0.240597, 2.87425, 0.504634, 0.160227, 3.98275, 5.33183, 2.84536, 4.03789, 4.16109, 4.44394, 0.333402, 1.92135, 4.31668, 1.92102, 5.35342, 4.17014, 0.548731, 5.30875, 2.58923, 2.33077, 1.47212, 0.177754, 5.01849, 0.66152, 2.77967, 1.63211, 2.81167, 0.484464, 0.00864967, 1.88784, 4.79428, 2.60083, 0.292406, 4.28655
0.720166, 2.37359, 0.991485, 3.49629, 5.16374, 3.07855, 0.246821, 2.87131, 0.523841, 0.15298, 3.99068, 5.34334, 2.84164, 4.05553, 4.17318, 4.4441, 0.341984, 1.93029, 4.31432, 1.9171, 5.34749, 4.1669, 0.549943, 5.32445, 2.59446, 2.31324, 1.46583, 0.156458, 5.01594, 0.675652, 2.77604, 1.62273, 2.81395, 0.488778, 0.025639, 1.88869, 4.78311, 2.59934, 0.294421, 4.29192
0.722546, 2.36825, 0.991314, 3.49107, 5.16674, 3.08356, 0.251567, 2.86812, 0.544619, 0.146012, 3.99847, 5.3555, 2.83923, 4.07302, 4.18527, 4.44376, 0.350839, 1.93887, 4.31104, 1.91234, 5.34299, 4.16291, 0.552183, 5.34028, 2.59848, 2.29658, 1.45972, 0.133787, 5.0143, 0.688869, 2.77174, 1.61415, 2.81419, 0.494032, 0.0431641, 1.88861, 4.77297, 2.59873, 0.297914, 4.2973
