6.08672, 1.70602, 3.0622, 7.03333, 4.69957, 2.83022, 1.66638, 6.00945, 0.173757, 0.976185, 4.99159, 3.02468, 2.68171, 6.93545, 3.18716, 6.28169, 1.11075, 7.18639, 2.91105, 4.29244, 6.44724, 6.32454, 3.30105, 2.82003, 7.03764, 5.77, 5.91913, 4.7657, 2.41901, 1.07053, 1.0461, 1.07747, 5.73087, 3.59852, 1.97205, 5.1772, 6.57085, 0.9755, 7.27192, 0.50589
6.03288, 1.75497, 3.17893, 6.87432, 4.62198, 2.90197, 1.79999, 5.89109, 0.207055, 1.06472, 4.91113, 3.0884, 2.79887, 6.78853, 3.33022, 6.12263, 1.21712, 7.0763, 3.09626, 4.15167, 6.35501, 6.31697, 3.22891, 2.94375, 6.95587, 5.77168, 5.82285, 4.78998, 2.40208, 1.16589, 1.06061, 1.17901, 5.64719, 3.64252, 2.1268, 5.0564, 6.52532, 1.01981, 7.23072, 0.544572
5.97927, 1.80396, 3.29897, 6.71538, 4.54245, 2.97613, 1.93387, 5.77296, 0.2413, 1.1528, 4.82871, 3.15375, 2.91789, 6.64186, 3.47728, 5.96389, 1.32312, 6.9669, 3.28199, 4.00274, 6.26235, 6.30801, 3.157, 3.0818, 6.87407, 5.77243, 5.72487, 4.81373, 2.38631, 1.26147, 1.076, 1.28095, 5.56211, 3.68678, 2.28225, 4.93512, 6.48023, 1.06389, 7.19004, 0.582876
5.92577, 1.8531, 3.42278, 6.55657, 4.45964, 3.05397, 2.06818, 5.65487, 0.276522, 1.24046, 4.74313, 3.2214, 3.03901, 6.49539, 3.62907, 5.80509, 1.42882, 6.85813, 3.46147, 3.82608, 6.16916, 6.29743, 3.09286, 3.25557, 6.79215, 5.77211, 5.62477, 4.83684, 2.37188, 1.35724, 1.09223, 1.38344, 5.47508, 3.73133, 2.43869, 4.81281, 6.43554, 1.10779, 7.14986, 0.620846
5.87781, 1.89801, 3.55099, 6.38948, 4.38915, 3.12318, 2.20945, 5.5283, 0.308577, 1.32438, 4.66986, 3.28359, 3.16382, 6.34053, 3.78605, 5.63283, 1.53777, 6.74476, 3.3304, 3.9423, 6.07985, 6.28904, 3.01328, 3.38832, 6.71504, 5.77348, 5.53104, 4.86336, 2.35555, 1.44535, 1.10463, 1.48193, 5.39761, 3.7754, 2.6113, 4.67419, 6.39524, 1.14787, 7.1135, 0.655569
5.81893, 1.95033, 3.68537, 6.23855, 4.28115, 3.21185, 2.34177, 5.41886, 0.350773, 1.41573, 4.5641, 3.35685, 3.29047, 6.20182, 3.95839, 5.47964, 1.64085, 6.64234, 3.51705, 3.82499, 5.98129, 6.27109, 3.19717, 3.27902, 6.62847, 5.76837, 5.4183, 4.88272, 2.34691, 1.55227, 1.12774, 1.5925, 5.29802, 3.82008, 2.76514, 4.56466, 6.34716, 1.19416, 7.07086, 0.695142
5.79412, 1.97446, 3.5872, 6.24612, 4.24636, 3.24853, 2.17681, 5.58426, 0.357576, 1.45906, 4.52776, 3.39036, 3.1675, 6.21514, 3.88176, 5.50668, 1.95848, 6.30684, 3.4739, 3.87446, 5.93413, 6.27276, 3.16499, 3.33055, 6.58774, 5.77343, 5.37107, 4.90026, 2.33658, 1.59554, 1.12803, 1.6386, 5.25906, 3.84512, 2.70338, 4.64215, 6.32596, 1.21575, 7.05152, 0.714034
5.55488, 2.22026, 3.61008, 6.20415, 4.31663, 3.18091, 2.20795, 5.55131, 0.403751, 1.45675, 4.5936, 3.31297, 3.19219, 6.17604, 3.90941, 5.45835, 1.98489, 6.27593, 3.52573, 3.82599, 5.93853, 6.21843, 3.22514, 3.28963, 6.58454, 5.71244, 5.39022, 4.82905, 2.40619, 1.58702, 1.18097, 1.63357, 5.29932, 3.7507, 2.74323, 4.60424, 6.14214, 1.41286, 6.89123, 0.875799
5.49191, 2.21601, 3.5801, 6.1545, 4.2413, 3.1507, 2.18073, 5.46983, 0.603602, 1.57672, 4.52457, 3.28536, 3.16425, 6.12105, 3.86862, 5.40989, 1.97254, 6.20827, 3.45252, 3.77405, 5.90641, 6.19019, 3.13512, 3.23217, 6.55041, 5.68911, 5.3455, 4.7995, 2.71715, 1.78527, 1.40506, 1.77431, 5.24353, 3.72683, 2.67791, 4.52693, 6.08715, 1.41887, 6.84495, 0.884789
5.44599, 2.26334, 3.71046, 5.99002, 4.17716, 3.22569, 2.31488, 5.34188, 0.629997, 1.64806, 4.45698, 3.35274, 3.28847, 5.9681, 4.04441, 5.23368, 2.08789, 6.08543, 3.33569, 3.90163, 5.81904, 6.18017, 3.07372, 3.36099, 6.47639, 5.6902, 5.24876, 4.82989, 2.7029, 1.8676, 1.41909, 1.85788, 5.16986, 3.77487, 2.85294, 4.37275, 6.05004, 1.45883, 6.81197, 0.918373
