1.59037, 1.59198
1.54387, 1.55516
1.49674, 1.51784
1.44883, 1.47989
1.39993, 1.44117
1.34981, 1.40147
1.29816, 1.36056
1.24454, 1.3181
1.18838, 1.27362
1.12883, 1.22646
1.06455, 1.17555
0.993279, 1.1191
0.910472, 1.05352
0.804447, 0.969554
0.618707, 0.822452
0.701176, 0.88805
0.6211, 0.824591
0.698708, 0.886291
0.623365, 0.826557
0.696393, 0.884592
0.625503, 0.828371
0.694215, 0.882962
0.627515, 0.830053
0.692163, 0.881406
0.629406, 0.831616
0.690228, 0.879923
0.631182, 0.833071
0.688403, 0.878513
0.632848, 0.834428
0.686681, 0.877176
0.634412, 0.835695
0.685055, 0.875908
0.635878, 0.83688
0.683521, 0.874708
0.637254, 0.837987
0.682074, 0.873573
0.638544, 0.839024
0.680708, 0.8725
0.639754, 0.839995
0.67942, 0.871487
0.64089, 0.840904
0.678206, 0.870529
0.641956, 0.841756
0.67706, 0.869626
0.642956, 0.842556
0.67598, 0.868773
0.643894, 0.843305
0.674962, 0.867969
0.644775, 0.844008
0.674002, 0.867211
0.645603, 0.844668
0.673098, 0.866496
0.64638, 0.845287
0.672246, 0.865822
0.647109, 0.845869
0.671444, 0.865187
0.647794, 0.846414
0.670688, 0.864589
0.648438, 0.846927
0.669976, 0.864025
0.649043, 0.847409
0.669305, 0.863494
0.649611, 0.847861
0.668673, 0.862993
0.650145, 0.848286
0.668079, 0.862522
0.650647, 0.848685
0.667519, 0.862079
0.651119, 0.84906
0.666992, 0.861661
0.651562, 0.849413
0.666495, 0.861268
0.651978, 0.849744
0.666028, 0.860897
0.65237, 0.850056
0.665588, 0.860549
0.652738, 0.850348
0.665174, 0.860221
0.653084, 0.850624
0.664784, 0.859912
0.65341, 0.850883
0.664417, 0.859621
0.653716, 0.851126
0.643358, 0.842904
0.653425, 0.850895
0.64368, 0.84316
0.653152, 0.850679
0.662322, 0.857958
0.653411, 0.850885
0.662038, 0.857733
0.653654, 0.851078
0.645536, 0.844634
0.653424, 0.850895
0.645786, 0.844832
0.653207, 0.850723
0.660393, 0.856428
0.653412, 0.850886
0.660173, 0.856254
0.653605, 0.85104
0.647243, 0.845989
