1.94828, 1.26162, 1.36079, 2.35443, 3.82673, 2.95907, 1.94027, 1.60777, 3.80795, 0.234922, 2.85385, 1.11019, 0.836113, 4.57867, 2.45913, 1.512, 2.53722, 3.67682, 1.83103, 2.97788
1.947, 1.26031, 1.36232, 2.35075, 3.82566, 2.9581, 1.9393, 1.60263, 3.80628, 0.23572, 2.84668, 1.11061, 0.836413, 4.57767, 2.45382, 1.50896, 2.53683, 3.67539, 1.83106, 2.97555
1.96474, 1.26983, 1.38099, 2.35414, 3.77717, 2.92276, 1.95854, 1.61097, 3.81979, 0.26383, 2.8681, 1.12613, 0.851563, 4.5716, 2.47541, 1.52032, 2.56961, 3.67102, 1.85402, 2.97644
1.96324, 1.26841, 1.38249, 2.3504, 3.77608, 2.92176, 1.95736, 1.60583, 3.81811, 0.264605, 2.8612, 1.12641, 0.85186, 4.57059, 2.47009, 1.51729, 2.5692, 3.66959, 1.85403, 2.97411
1.96176, 1.26701, 1.384, 2.34664, 3.77498, 2.92076, 1.95619, 1.60072, 3.81643, 0.26538, 2.85417, 1.12671, 0.852157, 4.56958, 2.46476, 1.51426, 2.5688, 3.66817, 1.85403, 2.97177
1.9603, 1.26563, 1.38552, 2.34286, 3.77389, 2.91975, 1.95503, 1.59565, 3.81474, 0.266157, 2.84698, 1.12701, 0.852455, 4.56858, 2.45944, 1.51122, 2.56839, 3.66674, 1.85403, 2.96943
1.97815, 1.27528, 1.40436, 2.34634, 3.72521, 2.88467, 1.97438, 1.60417, 3.82869, 0.294686, 2.86849, 1.14264, 0.86769, 4.56248, 2.48115, 1.52278, 2.60212, 3.66194, 1.87732, 2.97034
1.97646, 1.27379, 1.40584, 2.34249, 3.72409, 2.88364, 1.97302, 1.59909, 3.827, 0.295438, 2.86159, 1.14282, 0.867985, 4.56147, 2.47582, 1.51976, 2.60169, 3.66052, 1.87729, 2.96799
1.9748, 1.27232, 1.40733, 2.33861, 3.72296, 2.88261, 1.97166, 1.59405, 3.8253, 0.296191, 2.85454, 1.143, 0.868279, 4.56046, 2.47049, 1.51673, 2.60127, 3.6591, 1.87727, 2.96565
1.97317, 1.27087, 1.40883, 2.33471, 3.72184, 2.88157, 1.97032, 1.58904, 3.8236, 0.296944, 2.84735, 1.14318, 0.868574, 4.55945, 2.46517, 1.5137, 2.60084, 3.65768, 1.87724, 2.9633
