0.104136, 2.31118, 1.95638, 1.02806
0.183861, 2.20941, 1.9021, 1.08285
0.267947, 2.10168, 1.84415, 1.14021
0.358014, 1.98576, 1.78101, 1.20097
0.456835, 1.8579, 1.71004, 1.26645
0.570017, 1.71068, 1.62557, 1.33895
0.619064, 1.78896, 1.58606, 1.3966
0.666037, 1.86393, 1.54226, 1.46048
0.709439, 1.9332, 1.49146, 1.5346
0.707062, 1.87436, 1.44581, 1.48857
0.740117, 1.83262, 1.50062, 1.33131
0.769699, 1.90067, 1.46811, 1.39
0.796279, 1.96182, 1.43154, 1.45603
0.79097, 1.91269, 1.38169, 1.40695
0.785407, 1.86123, 1.32389, 1.35002
0.806942, 1.92051, 1.29769, 1.41848
0.832666, 1.88335, 1.36237, 1.29265
0.847688, 1.93825, 1.3406, 1.34726
0.861064, 1.98714, 1.31637, 1.40803
0.882364, 1.95293, 1.37812, 1.2845
0.994499, 1.74591, 1.26778, 1.4548
0.990381, 1.80218, 1.23703, 1.53928
1.01432, 1.7629, 1.27384, 1.46829
1.00852, 1.81517, 1.24262, 1.55112
1.03044, 1.77796, 1.27608, 1.48525
1.05279, 1.73998, 1.31496, 1.40838
1.04448, 1.78807, 1.29209, 1.46595
1.03667, 1.83328, 1.26424, 1.53607
1.05529, 1.79998, 1.29481, 1.47425
1.07417, 1.76621, 1.33031, 1.40217
1.06502, 1.80789, 1.31019, 1.45109
1.05642, 1.84707, 1.2868, 1.50796
1.07238, 1.81742, 1.31593, 1.44798
1.0637, 1.85389, 1.29411, 1.50038
1.07849, 1.82599, 1.32209, 1.44233
1.06984, 1.85995, 1.30195, 1.4902
1.08357, 1.8337, 1.32908, 1.43355
1.07505, 1.86535, 1.3107, 1.47685
1.06693, 1.84251, 1.28592, 1.44714
1.07984, 1.81825, 1.31475, 1.39097
1.0724, 1.84764, 1.30079, 1.42681
1.06538, 1.87531, 1.28543, 1.46622
1.07658, 1.85379, 1.31005, 1.4175
1.06972, 1.87961, 1.296, 1.453
1.08016, 1.85937, 1.32021, 1.40465
1.07349, 1.88348, 1.30749, 1.43633
1.06739, 1.86599, 1.28546, 1.41115
1.06169, 1.88856, 1.27373, 1.44319
1.07085, 1.87088, 1.29597, 1.40099
1.06531, 1.89195, 1.28521, 1.42979
1.07386, 1.87532, 1.30718, 1.38767
1.06849, 1.89502, 1.29742, 1.41336
1.06358, 1.88063, 1.27736, 1.3908
1.05893, 1.89907, 1.26847, 1.41622
1.06645, 1.8845, 1.2889, 1.3787
1.06194, 1.90175, 1.28077, 1.40147
1.06898, 1.88804, 1.30117, 1.36356
1.06463, 1.90418, 1.29379, 1.38383
1.06052, 1.91947, 1.28616, 1.40476
1.05681, 1.90815, 1.26918, 1.38554
1.06299, 1.89612, 1.28837, 1.35107
1.05931, 1.91026, 1.28225, 1.36874
1.05582, 1.92368, 1.27599, 1.38681
1.06134, 1.91284, 1.29347, 1.35499
1.05799, 1.92542, 1.28775, 1.37117
1.0548, 1.93737, 1.28193, 1.38766
1.05194, 1.92839, 1.26721, 1.37129
1.05681, 1.91886, 1.28366, 1.34215
1.05394, 1.92989, 1.27891, 1.3562
1.05122, 1.94039, 1.27411, 1.37039
1.04872, 1.93246, 1.25995, 1.35486
1.04628, 1.9423, 1.25562, 1.36847
1.05039, 1.93424, 1.26983, 1.34389
1.04805, 1.94347, 1.26583, 1.35621
1.04582, 1.95228, 1.26181, 1.36859
1.04951, 1.94498, 1.27481, 1.34583
1.04738, 1.95324, 1.2711, 1.35705
1.04543, 1.94692, 1.25893, 1.3439
1.0435, 1.95467, 1.25557, 1.3546
1.04677, 1.94822, 1.26777, 1.33371
1.04493, 1.9555, 1.26466, 1.34343
1.04317, 1.96245, 1.26156, 1.35313
1.04612, 1.95661, 1.27281, 1.33365
1.04444, 1.96314, 1.26995, 1.34247
1.04283, 1.96939, 1.2671, 1.35124
1.04136, 1.96452, 1.25723, 1.3406
1.04397, 1.95935, 1.26775, 1.32267
1.04252, 1.96511, 1.26533, 1.33032
1.04112, 1.97062, 1.26294, 1.3379
1.03978, 1.97591, 1.26057, 1.34541
1.04205, 1.97138, 1.2697, 1.3297
1.04078, 1.97635, 1.2675, 1.33658
1.03962, 1.97244, 1.25899, 1.32761
1.03845, 1.9771, 1.25698, 1.33412
1.04046, 1.9731, 1.26548, 1.31969
1.03935, 1.97748, 1.26361, 1.32566
1.03829, 1.98169, 1.26177, 1.33154
1.0373, 1.97835, 1.25417, 1.32352
1.03632, 1.98231, 1.25249, 1.32908
1.03804, 1.97889, 1.25994, 1.31657
