1.80791, 1.69399, 1.79587, 1.63022, 1.80613, 1.67391
1.81159, 1.71509, 1.79956, 1.65128, 1.80976, 1.69505
1.80365, 1.66687, 1.79128, 1.59812, 1.80166, 1.64545
1.80732, 1.688, 1.79492, 1.61904, 1.80528, 1.66656
1.81098, 1.70912, 1.79858, 1.64006, 1.80889, 1.6877
1.80384, 1.66055, 1.79122, 1.58584, 1.80164, 1.63758
1.80747, 1.68168, 1.80446, 1.66312, 1.80521, 1.65868
1.8111, 1.70281, 1.80809, 1.68426, 1.80879, 1.67982
1.80498, 1.65433, 1.80194, 1.6344, 1.8026, 1.62963
1.80854, 1.67547, 1.80549, 1.6555, 1.8061, 1.65072
1.80269, 1.62514, 1.79964, 1.60347, 1.80021, 1.59826
1.80617, 1.64622, 1.80309, 1.62446, 1.80362, 1.61922
1.80965, 1.66736, 1.80655, 1.64553, 1.80704, 1.64029
1.77719, 1.64303, 1.77334, 1.62117, 1.77367, 1.61596
1.74396, 1.61827, 1.73931, 1.59634, 1.73947, 1.59116
1.74897, 1.63896, 1.75766, 1.67241, 1.75672, 1.66321
1.71624, 1.61456, 1.72611, 1.6482, 1.72487, 1.63899
1.68271, 1.5897, 1.69384, 1.62359, 1.69229, 1.61436
1.64828, 1.56426, 1.66076, 1.59846, 1.65888, 1.58919
1.61284, 1.53807, 1.62679, 1.57264, 1.62454, 1.56333
1.62665, 1.5747, 1.64389, 1.61814, 1.64058, 1.60617
1.59201, 1.54851, 1.61107, 1.59249, 1.60731, 1.58043
1.5563, 1.52156, 1.57734, 1.5662, 1.57307, 1.55401
1.56952, 1.55184, 1.59404, 1.60463, 1.58863, 1.5899
1.53452, 1.52492, 1.56136, 1.57856, 1.55535, 1.56365
1.49839, 1.49719, 1.52776, 1.55182, 1.5211, 1.53669
1.51061, 1.52207, 1.54326, 1.58359, 1.53551, 1.56627
1.4752, 1.49448, 1.51066, 1.5572, 1.50218, 1.53961
1.43861, 1.46607, 1.47717, 1.53017, 1.4679, 1.51226
1.44975, 1.48667, 1.49121, 1.55637, 1.48096, 1.53666
