0.714487, 2.50634, 1.20033, 3.71714, 5.11439, 2.84734, 0.186102, 2.89795, 0.0454577, 0.365948, 3.76046, 5.09373, 2.88563, 3.5782, 3.84398, 4.17337, 0.247361, 1.79443, 4.14986, 2.0042, 5.3741, 4.13532, 0.394876, 4.85005, 2.39075, 2.6216, 1.51684, 0.911151, 4.9117, 0.330105, 2.76588, 1.75295, 2.71053, 0.49791, 0.40427, 2.10225, 5.00118, 2.55068, 0.277766, 4.21993
0.710212, 2.50431, 1.19724, 3.71293, 5.11387, 2.84687, 0.195707, 2.89142, 0.0388054, 0.361231, 3.76169, 5.09048, 2.88785, 3.57404, 3.8446, 4.17659, 0.236759, 1.79734, 4.14907, 2.0171, 5.37769, 4.14174, 0.382026, 4.84575, 2.37768, 2.61261, 1.51245, 0.908591, 4.90055, 0.346016, 2.76447, 1.75282, 2.71166, 0.492325, 0.398725, 2.10811, 5.00126, 2.56121, 0.268889, 4.22683
0.702597, 2.50681, 1.2013, 3.71315, 5.11902, 2.84389, 0.207903, 2.89326, 0.031711, 0.357408, 3.76202, 5.08814, 2.88686, 3.58053, 3.85003, 4.18967, 0.231844, 1.79445, 4.14612, 2.0356, 5.37953, 4.14782, 0.371411, 4.84459, 2.3654, 2.60485, 1.50948, 0.908259, 4.90128, 0.35806, 2.77218, 1.75495, 2.71084, 0.489938, 0.385547, 2.1093, 5.0066, 2.57544, 0.2644, 4.23015
0.699422, 2.51177, 1.19828, 3.71531, 5.11215, 2.83932, 0.215058, 2.89231, 0.0226299, 0.351094, 3.76792, 5.08145, 2.88298, 3.59895, 3.85739, 4.19866, 0.222314, 1.79254, 4.14544, 2.05032, 5.38518, 4.155, 0.358506, 4.85073, 2.35019, 2.59462, 1.51331, 0.912743, 4.90025, 0.374881, 2.78196, 1.75848, 2.7098, 0.48682, 0.383444, 2.11172, 5.00896, 2.5812, 0.255815, 4.22876
0.699137, 2.51619, 1.19693, 3.72301, 5.11615, 2.83592, 0.215944, 2.88831, 0.0181784, 0.352492, 3.76705, 5.07941, 2.87485, 3.60488, 3.87055, 4.20563, 0.208806, 1.79888, 4.14033, 2.06654, 5.3944, 4.15635, 0.340609, 4.85294, 2.33432, 2.58332, 1.51171, 0.911287, 4.89398, 0.400705, 2.79106, 1.76344, 2.70775, 0.48318, 0.370877, 2.11831, 5.00948, 2.58835, 0.242065, 4.22439
0.699143, 2.52114, 1.19469, 3.7263, 5.11942, 2.82504, 0.223915, 2.88038, 0.0152142, 0.360379, 3.76759, 5.07859, 2.8592, 3.6194, 3.88349, 4.22022, 0.196244, 1.804, 4.13594, 2.08806, 5.40172, 4.15793, 0.325427, 4.86283, 2.31473, 2.57191, 1.51365, 0.916514, 4.88394, 0.422797, 2.80018, 1.77066, 2.70855, 0.473845, 0.358289, 2.12245, 5.00337, 2.59157, 0.230991, 4.22153
0.692812, 2.5251, 1.19405, 3.72976, 5.11981, 2.81367, 0.228015, 2.87472, 0.00717767, 0.358253, 3.77018, 5.06699, 2.84907, 3.62456, 3.90106, 4.23401, 0.185885, 1.81359, 4.13726, 2.10128, 5.40719, 4.16099, 0.314465, 4.87361, 2.29737, 2.56071, 1.51437, 0.925938, 4.87452, 0.452501, 2.80967, 1.77094, 2.70451, 0.464874, 0.350972, 2.12855, 5.00742, 2.59667, 0.219293, 4.22266
0.686741, 2.52881, 1.18995, 3.73671, 5.1206, 2.80124, 0.244052, 2.87063, -0.00312588, 0.361586, 3.7671, 5.06267, 2.83914, 3.63288, 3.91612, 4.25219, 0.172428, 1.82279, 4.13388, 2.11461, 5.41015, 4.1584, 0.304053, 4.88732, 2.28808, 2.54466, 1.51647, 0.935329, 4.86139, 0.484503, 2.81484, 1.77345, 2.70082, 0.459258, 0.343523, 2.13403, 5.01707, 2.60181, 0.20734, 4.2192
0.676207, 2.53323, 1.19209, 3.7436, 5.11967, 2.79187, 0.255795, 2.86847, 0.00753159, 0.374844, 3.76673, 5.05671, 2.82592, 3.64418, 3.93519, 4.26953, 0.160606, 1.83676, 4.13341, 2.12544, 5.41876, 4.1566, 0.295868, 4.89722, 2.27535, 2.53456, 1.51559, 0.943846, 4.8518, 0.518929, 2.81815, 1.7766, 2.68711, 0.449673, 0.335677, 2.14406, 5.02177, 2.60592, 0.192409, 4.21239
0.666253, 2.53412, 1.18884, 3.749, 5.11651, 2.77727, 0.268318, 2.86743, 0.0232503, 0.382623, 3.76414, 5.04503, 2.8121, 3.65426, 3.9554, 4.27945, 0.146071, 1.84824, 4.13598, 2.13734, 5.42054, 4.15517, 0.2854, 4.90627, 2.25794, 2.52083, 1.51379, 0.947832, 4.84347, 0.549207, 2.8231, 1.7811, 2.67366, 0.442322, 0.32271, 2.14806, 5.03013, 2.61199, 0.181217, 4.2048
0.65868, 2.535, 1.17995, 3.7571, 5.10964, 2.76483, 0.284515, 2.86675, 0.0323664, 0.388987, 3.76534, 5.03568, 2.79613, 3.6664, 3.97727, 4.2896, 0.129759, 1.85876, 4.13949, 2.14701, 5.42543, 4.16144, 0.277614, 4.91871, 2.23854, 2.50259, 1.50959, 0.952064, 4.83363, 0.58231, 2.83032, 1.78404, 2.66045, 0.426427, 0.31634, 2.15204, 5.03336, 2.61722, 0.169361, 4.19704
0.64888, 2.53309, 1.1718, 3.76857, 5.10453, 2.75772, 0.301587, 2.86468, 0.0429042, 0.398717, 3.76039, 5.01942, 2.78504, 3.67461, 3.99802, 4.30431, 0.10218, 1.87207, 4.13676, 2.15549, 5.42922, 4.16426, 0.2674, 4.92959, 2.21239, 2.48471, 1.50722, 0.952775, 4.82534, 0.611311, 2.83312, 1.786, 2.64692, 0.412098, 0.307017, 2.16032, 5.04058, 2.62635, 0.157119, 4.19114
0.637734, 2.5396, 1.16587, 3.7791, 5.09878, 2.75235, 0.322001, 2.86218, 0.0522525, 0.405911, 3.75441, 5.0096, 2.77697, 3.68197, 4.02642, 4.31774, 0.081423, 1.88012, 4.13337, 2.16306, 5.42679, 4.16669, 0.259482, 4.94379, 2.18579, 2.46855, 1.50364, 0.956777, 4.8166, 0.642579, 2.83974, 1.78837, 2.6354, 0.394765, 0.300445, 2.16448, 5.0486, 2.63502, 0.145965, 4.18857
