1.38355, 0.654024, 1.23776, 1.97415, 1.38822, 0.648467
1.44513, 0.639988, 1.25529, 1.95308, 1.45048, 0.634519
1.44032, 0.636777, 1.25611, 1.94085, 1.4454, 0.631579
1.43574, 0.633721, 1.25694, 1.92842, 1.44057, 0.62878
1.41733, 0.666906, 1.26151, 1.88912, 1.42276, 0.66169
1.47836, 0.650402, 1.27982, 1.86779, 1.48453, 0.645185
1.47197, 0.646711, 1.28054, 1.85405, 1.47784, 0.641752
1.46587, 0.643192, 1.28128, 1.84004, 1.47146, 0.638479
1.46006, 0.63984, 1.28203, 1.82572, 1.46539, 0.63536
1.45543, 0.667463, 1.24792, 2.00246, 1.46071, 0.662882
1.41153, 0.713913, 1.25974, 1.94679, 1.41728, 0.708984
1.46995, 0.695476, 1.27707, 1.92575, 1.47641, 0.690478
1.464, 0.689621, 1.27774, 1.91306, 1.47016, 0.684869
1.45833, 0.684035, 1.27841, 1.90015, 1.46419, 0.679516
1.45322, 0.710893, 1.23419, 2.07463, 1.45903, 0.706271
1.40874, 0.756988, 1.24573, 2.02146, 1.41507, 0.751989
1.40579, 0.748213, 1.24652, 2.01018, 1.41181, 0.743446
1.40298, 0.739831, 1.24733, 1.99876, 1.4087, 0.735288
1.40029, 0.731829, 1.24814, 1.98718, 1.40573, 0.7275
1.39772, 0.724194, 1.24897, 1.97545, 1.4029, 0.72007
1.39273, 0.750533, 1.19763, 2.14797, 1.39787, 0.74632
1.39055, 0.742035, 1.19857, 2.13812, 1.39544, 0.738018
1.38846, 0.733922, 1.19951, 2.12818, 1.39311, 0.730093
1.38647, 0.726182, 1.20047, 2.11815, 1.39089, 0.722533
1.38457, 0.718799, 1.20144, 2.10801, 1.38878, 0.715323
1.38276, 0.71176, 1.20241, 2.09777, 1.38676, 0.708449
1.38104, 0.705051, 1.2034, 2.08743, 1.38484, 0.701899
1.37939, 0.698659, 1.20439, 2.07698, 1.383, 0.695658
1.37783, 0.69257, 1.2054, 2.06641, 1.38126, 0.689714
1.37633, 0.686772, 1.20642, 2.05572, 1.3796, 0.684054
1.37491, 0.681252, 1.20745, 2.04492, 1.37802, 0.678666
1.37356, 0.675997, 1.20849, 2.03398, 1.37651, 0.673537
1.37228, 0.670996, 1.20955, 2.02292, 1.37508, 0.668656
1.37105, 0.666237, 1.21061, 2.01172, 1.37372, 0.664011
1.36989, 0.66171, 1.2117, 2.00037, 1.37242, 0.659593
1.36878, 0.657403, 1.21279, 1.98888, 1.37118, 0.65539
1.36773, 0.653306, 1.2139, 1.97723, 1.37001, 0.651393
1.36672, 0.649411, 1.21503, 1.96542, 1.3689, 0.647591
1.36577, 0.645706, 1.21617, 1.95345, 1.36783, 0.643977
1.36486, 0.642184, 1.21733, 1.94129, 1.36683, 0.64054
1.364, 0.638835, 1.2185, 1.92895, 1.36587, 0.637272
1.36318, 0.635651, 1.2197, 1.91641, 1.36495, 0.634165
1.36241, 0.632624, 1.22091, 1.90367, 1.36409, 0.631212
1.36167, 0.629747, 1.22215, 1.89071, 1.36326, 0.628405
1.36096, 0.627012, 1.2234, 1.87752, 1.36248, 0.625737
1.36029, 0.624413, 1.22468, 1.86409, 1.36174, 0.623202
1.35966, 0.621943, 1.22599, 1.8504, 1.36103, 0.620792
1.35905, 0.619595, 1.22732, 1.83644, 1.36036, 0.618501
1.35848, 0.617364, 1.22868, 1.82218, 1.35972, 0.616325
1.35794, 0.615244, 1.23007, 1.80761, 1.35911, 0.614256
1.35742, 0.613229, 1.23149, 1.7927, 1.35853, 0.612291
1.35692, 0.611315, 1.23294, 1.77742, 1.35799, 0.610423
1.35646, 0.609496, 1.23444, 1.76175, 1.35746, 0.608648
1.35601, 0.607767, 1.23597, 1.74565, 1.35697, 0.606962
1.35559, 0.606124, 1.23755, 1.72908, 1.3565, 0.605359
1.35519, 0.604564, 1.23918, 1.71199, 1.35605, 0.603837
1.35481, 0.603081, 1.24086, 1.69433, 1.35563, 0.60239
1.35444, 0.601672, 1.24261, 1.67603, 1.35522, 0.601016
1.3541, 0.600333, 1.24442, 1.657, 1.35484, 0.59971
1.35377, 0.599062, 1.24631, 1.63716, 1.35448, 0.598469
1.35346, 0.597853, 1.24829, 1.61637, 1.35413, 0.59729
1.35317, 0.596705, 1.25038, 1.59447, 1.3538, 0.59617
1.35289, 0.595614, 1.25259, 1.57126, 1.35349, 0.595106
1.35262, 0.594578, 1.25496, 1.54644, 1.35319, 0.594095
1.35237, 0.593593, 1.25752, 1.5196, 1.35291, 0.593135
1.35213, 0.592658, 1.26032, 1.49012, 1.35264, 0.592222
1.3519, 0.591769, 1.26348, 1.45699, 1.35239, 0.591356
1.35168, 0.590925, 1.26717, 1.41832, 1.35215, 0.590532
1.33883, 0.620432, 1.21247, 1.48858, 1.3393, 0.620025
1.33927, 0.618159, 1.21725, 1.45624, 1.33971, 0.617772
1.33968, 0.615999, 1.22279, 1.41874, 1.3401, 0.615632
1.32669, 0.645839, 1.17007, 1.49314, 1.32711, 0.645458
1.32773, 0.642311, 1.17599, 1.4625, 1.32813, 0.641948
1.32871, 0.638956, 1.18275, 1.42754, 1.3291, 0.638611
1.31557, 0.669082, 1.13104, 1.50609, 1.31595, 0.668725
1.31715, 0.664418, 1.13757, 1.47798, 1.31752, 0.664079
1.31866, 0.659981, 1.14487, 1.44659, 1.31901, 0.659658
1.30532, 0.690347, 1.09222, 1.53058, 1.30567, 0.690012
1.3074, 0.68466, 1.09889, 1.50562, 1.30773, 0.684341
1.30938, 0.679246, 1.10615, 1.47844, 1.3097, 0.678942
1.31127, 0.674091, 1.1142, 1.4483, 1.31156, 0.673802
1.29775, 0.704403, 1.06369, 1.53141, 1.29805, 0.704104
1.29701, 0.781541, 1.09535, 1.42078, 1.29732, 0.781141
1.28168, 0.813944, 1.04956, 1.49925, 1.282, 0.81353
1.28478, 0.802703, 1.05797, 1.47318, 1.28508, 0.802306
1.28775, 0.791931, 1.06723, 1.44445, 1.28804, 0.79155
1.29962, 0.82539, 1.07757, 1.49737, 1.2999, 0.825007
1.30186, 0.813653, 1.08553, 1.47016, 1.30214, 0.813285
1.31361, 0.846783, 1.09256, 1.52103, 1.31388, 0.846414
1.31519, 0.834172, 1.09949, 1.49534, 1.31545, 0.833817
1.32679, 0.866953, 1.10328, 1.54419, 1.32704, 0.866597
1.32774, 0.85355, 1.1094, 1.51992, 1.32798, 0.853207
1.33915, 0.885969, 1.11006, 1.56684, 1.33939, 0.885625
1.33953, 0.87185, 1.11555, 1.5439, 1.33976, 0.871519
1.35072, 0.903899, 1.11317, 1.58902, 1.35095, 0.903568
1.35057, 0.889136, 1.1182, 1.56729, 1.3508, 0.888817
1.36151, 0.920809, 1.1129, 1.6107, 1.36173, 0.920489
1.36089, 0.905466, 1.11757, 1.59008, 1.3611, 0.905157
1.37154, 0.936757, 1.10943, 1.63187, 1.37175, 0.936447
1.37049, 0.920893, 1.11385, 1.61227, 1.37069, 0.920594
